date,pm10,no2,year,month,day,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,week,season,season_name,estado_trafico,diadelasemana,findesemana
2019-03-15,21.0,22.0,2019,3,15,14.4,0.0,10.8,10.8,33.0,3.9,8.9,11.2,1024.4,1022.1,11,2,Spring,2.1432191612850486,4,0
2019-03-16,23.0,20.0,2019,3,16,13.5,0.0,9.6,9.6,21.0,4.7,10.0,10.8,1024.2,1015.3,11,2,Spring,1.8011235955056182,5,1
2019-03-17,31.0,11.0,2019,3,17,13.2,0.0,10.6,10.6,9.0,3.9,11.9,8.1,1018.4,1012.7,11,2,Spring,1.6416714367487122,6,1
2019-03-18,24.0,24.0,2019,3,18,12.6,0.0,9.6,9.6,23.0,2.2,9.7,9.8,1023.5,1018.4,12,2,Spring,2.0134205948140167,0,0
2019-03-19,23.0,17.0,2019,3,19,12.4,0.8,9.6,9.6,20.0,2.5,8.1,6.8,1026.3,1021.1,12,2,Spring,2.066231491800669,1,0
2019-03-20,23.0,22.0,2019,3,20,11.7,0.0,8.3,8.3,10.0,4.7,10.3,10.6,1028.7,1025.8,12,2,Spring,2.072662440570523,2,0
2019-03-21,21.0,26.0,2019,3,21,11.6,0.0,7.8,7.8,12.0,4.4,11.7,11.2,1028.3,1026.1,12,2,Spring,2.065009715025907,3,0
2019-03-22,27.0,31.0,2019,3,22,13.4,0.0,9.3,9.3,35.0,3.6,8.1,10.8,1027.6,1025.6,12,2,Spring,2.0759731763166505,4,0
2019-03-23,32.0,26.0,2019,3,23,15.2,0.0,8.9,8.9,24.0,3.3,8.6,11.4,1026.5,1022.8,12,2,Spring,1.7753757654481352,5,1
2019-03-24,29.0,24.0,2019,3,24,16.1,0.0,11.8,11.8,35.0,1.9,5.8,11.1,1023.5,1020.5,12,2,Spring,1.6693230659025788,6,1
2019-03-25,30.0,16.0,2019,3,25,16.6,0.0,10.9,10.9,23.0,5.8,12.8,11.1,1020.5,1015.3,13,2,Spring,2.006595881595881,0,0
2019-03-26,30.0,20.0,2019,3,26,15.0,0.0,11.2,11.2,17.0,5.3,12.5,11.4,1023.6,1018.2,13,2,Spring,1.9973610967941449,1,0
2019-03-27,36.0,21.0,2019,3,27,11.6,0.0,7.2,7.2,21.0,3.6,8.9,11.5,1026.9,1023.5,13,2,Spring,2.016128574268109,2,0
2019-03-28,30.0,18.0,2019,3,28,12.8,0.0,8.6,8.6,13.0,2.5,6.7,11.3,1028.2,1026.4,13,2,Spring,2.04096767025886,3,0
2019-03-29,25.0,16.0,2019,3,29,12.5,0.0,8.5,8.5,10.0,4.2,15.0,11.4,1028.3,1025.8,13,2,Spring,2.0989857899907296,4,0
2019-03-30,23.0,9.0,2019,3,30,12.5,0.0,8.8,8.8,9.0,4.2,6.9,10.3,1026.1,1019.9,13,2,Spring,1.8289900306051328,5,1
2019-03-31,19.0,17.0,2019,3,31,12.2,0.0,10.0,10.0,9.0,6.4,11.1,1.7,1019.9,1014.7,13,2,Spring,1.627220968954775,6,1
2019-04-01,21.0,24.0,2019,4,1,14.2,0.0,11.4,11.4,99.0,3.1,6.1,10.1,1015.8,1013.8,14,2,Spring,2.0118432233394703,0,0
2019-04-02,28.0,12.0,2019,4,2,14.0,1.2,11.4,11.4,21.0,4.7,10.8,7.1,1015.3,1011.2,14,2,Spring,2.0299990082972466,1,0
2019-04-03,24.0,12.0,2019,4,3,12.4,1.8,8.7,8.7,32.0,2.8,10.3,1.1,1011.6,1001.0,14,2,Spring,2.066722241816025,2,0
2019-04-04,12.0,20.0,2019,4,4,10.7,0.0,7.0,7.0,32.0,3.9,9.4,11.5,1004.1,1001.2,14,2,Spring,2.0928202126621787,3,0
2019-04-05,17.0,11.0,2019,4,5,11.0,3.6,7.2,7.2,21.0,4.7,11.9,3.4,1003.4,997.8,14,2,Spring,2.1001801280195567,4,0
2019-04-06,14.0,12.0,2019,4,6,12.5,0.0,8.6,8.6,29.0,4.2,12.2,9.6,1003.0,997.5,14,2,Spring,1.8968726259812607,5,1
2019-04-07,12.0,22.0,2019,4,7,13.0,2.0,10.2,10.2,20.0,2.2,8.6,8.2,1013.4,1001.5,14,2,Spring,1.7157479668117963,6,1
2019-04-08,12.0,20.0,2019,4,8,12.6,0.4,8.4,8.4,21.0,4.4,11.4,8.0,1012.8,1008.9,15,2,Spring,2.0544625683432534,0,0
2019-04-09,17.0,20.0,2019,4,9,13.3,2.9,10.6,10.6,8.0,2.2,8.6,5.2,1010.3,1008.2,15,2,Spring,2.0577628216320893,1,0
2019-04-10,13.0,15.0,2019,4,10,13.9,2.8,10.5,10.5,27.0,3.1,10.8,7.1,1012.3,1007.5,15,2,Spring,2.0418596418773416,2,0
2019-04-11,11.0,16.0,2019,4,11,14.8,0.0,11.7,11.7,31.0,2.2,8.1,8.2,1013.9,1011.0,15,2,Spring,2.0738800847584087,3,0
2019-04-12,14.0,15.0,2019,4,12,14.8,0.0,12.2,12.2,14.0,3.1,7.8,11.1,1016.9,1013.1,15,2,Spring,2.0936986849056867,4,0
2019-04-13,20.0,14.0,2019,4,13,14.0,0.0,10.8,10.8,21.0,3.1,6.9,11.7,1017.1,1015.0,15,2,Spring,1.7367167583523413,5,1
2019-04-14,20.0,12.0,2019,4,14,12.6,0.0,10.0,10.0,9.0,3.6,7.5,4.9,1017.4,1013.1,15,2,Spring,1.5735869695260558,6,1
2019-04-15,19.0,16.0,2019,4,15,13.7,0.2,11.4,11.4,99.0,4.2,7.5,7.8,1018.6,1015.9,16,2,Spring,1.917561097037764,0,0
2019-04-16,20.0,10.0,2019,4,16,14.1,0.0,10.8,10.8,12.0,3.6,6.7,5.6,1021.1,1016.4,16,2,Spring,1.9249805447470816,1,0
2019-04-17,17.0,5.0,2019,4,17,14.2,0.0,10.9,10.9,10.0,2.5,8.3,4.2,1020.4,1016.8,16,2,Spring,1.8919686316928068,2,0
2019-04-18,14.0,4.0,2019,4,18,14.4,0.0,12.9,12.9,8.0,10.8,18.3,1.1,1019.0,1014.8,16,2,Spring,1.7917441050063887,3,0
2019-04-19,20.0,10.0,2019,4,19,16.1,0.0,14.6,14.6,9.0,11.7,20.3,3.8,1022.4,1017.8,16,2,Spring,1.4464735402286355,4,0
2019-04-20,28.0,4.0,2019,4,20,15.8,0.1,14.2,14.2,8.0,7.5,16.7,0.0,1021.5,1016.1,16,2,Spring,1.5205949256342957,5,1
2019-04-21,25.0,5.0,2019,4,21,15.6,0.7,14.8,14.8,8.0,9.2,17.8,1.4,1016.1,1005.5,16,2,Spring,1.4780355734060102,6,1
2019-04-22,36.0,17.0,2019,4,22,15.4,1.3,14.1,14.1,8.0,6.7,15.8,0.1,1005.6,997.1,17,2,Spring,1.5525899668108916,0,0
2019-04-23,37.0,15.0,2019,4,23,15.7,0.1,13.9,13.9,21.0,4.2,9.4,5.5,1001.9,996.1,17,2,Spring,2.1071734701046863,1,0
2019-04-24,26.0,16.0,2019,4,24,14.6,0.0,12.7,12.7,24.0,6.4,15.3,10.6,1011.5,1001.2,17,2,Spring,2.0814115151428285,2,0
2019-04-25,22.0,8.0,2019,4,25,15.6,0.1,14.1,14.1,25.0,3.9,11.7,2.0,1014.7,1008.9,17,2,Spring,2.0709160504328503,3,0
2019-04-26,17.0,16.0,2019,4,26,17.0,0.0,12.8,12.8,8.0,3.9,13.1,11.9,1024.3,1014.7,17,2,Spring,2.151740748850449,4,0
2019-04-27,17.0,21.0,2019,4,27,14.6,0.0,11.3,11.3,22.0,3.3,6.7,12.2,1025.1,1022.9,17,2,Spring,1.8215247455461057,5,1
2019-04-28,18.0,17.0,2019,4,28,14.1,0.0,11.8,11.8,14.0,2.5,5.6,1.1,1023.9,1020.5,17,2,Spring,1.6344928956393925,6,1
2019-04-29,23.0,16.0,2019,4,29,15.1,0.7,13.3,13.3,21.0,3.9,9.4,5.4,1021.2,1017.0,18,2,Spring,2.1245421746023068,0,0
2019-04-30,22.0,9.0,2019,4,30,15.7,0.0,14.0,14.0,22.0,5.3,11.7,8.8,1018.1,1015.4,18,2,Spring,2.1548124486137508,1,0
2019-05-01,20.0,15.0,2019,5,1,16.0,0.0,13.8,13.8,22.0,5.8,11.1,10.0,1016.5,1013.3,18,2,Spring,1.6584147843942505,2,0
2019-05-02,19.0,20.0,2019,5,2,15.9,0.1,13.4,13.4,15.0,2.8,6.4,7.5,1016.4,1014.1,18,2,Spring,2.064861503521555,3,0
2019-05-03,17.0,11.0,2019,5,3,13.2,23.2,10.7,10.7,8.0,3.1,8.1,0.0,1014.8,1010.5,18,2,Spring,2.245357496507101,4,0
2019-05-04,11.0,10.0,2019,5,4,14.2,0.0,10.1,10.1,28.0,4.4,11.9,12.5,1011.7,1008.6,18,2,Spring,1.8506237307803888,5,1
2019-05-05,15.0,15.0,2019,5,5,15.6,0.0,11.8,11.8,14.0,7.8,13.6,13.0,1016.8,1009.9,18,2,Spring,1.7175610003894544,6,1
2019-05-06,24.0,22.0,2019,5,6,13.3,0.0,10.9,10.9,21.0,4.7,9.7,11.6,1019.5,1016.7,19,2,Spring,2.039596368963676,0,0
2019-05-07,31.0,20.0,2019,5,7,14.4,0.0,12.0,12.0,24.0,2.5,8.6,0.0,1019.0,1013.9,19,2,Spring,2.0152091831319088,1,0
2019-05-08,41.0,13.0,2019,5,8,17.8,0.0,14.6,14.6,24.0,4.4,11.7,2.5,1013.9,1004.1,19,2,Spring,2.022919422557083,2,0
2019-05-09,41.0,15.0,2019,5,9,16.7,0.0,13.6,13.6,22.0,3.1,10.8,11.9,1012.7,1008.0,19,2,Spring,2.08372073659816,3,0
2019-05-10,30.0,13.0,2019,5,10,17.6,0.3,15.0,15.0,8.0,2.2,5.6,9.1,1015.6,1009.9,19,2,Spring,2.1757786831383887,4,0
2019-05-11,24.0,10.0,2019,5,11,17.2,0.0,15.3,15.3,22.0,3.1,8.6,8.9,1022.8,1015.4,19,2,Spring,1.7943070789093192,5,1
2019-05-12,24.0,16.0,2019,5,12,16.7,0.0,13.5,13.5,99.0,3.9,6.7,12.9,1023.6,1019.8,19,2,Spring,1.6823253172910175,6,1
2019-05-13,28.0,19.0,2019,5,13,15.3,0.0,11.9,11.9,99.0,3.6,9.7,12.2,1020.9,1019.1,20,2,Spring,2.058345593595504,0,0
2019-05-14,44.0,15.0,2019,5,14,15.9,0.0,13.1,13.1,20.0,5.0,10.8,11.2,1020.4,1014.3,20,2,Spring,2.0639477167438782,1,0
2019-05-15,40.0,23.0,2019,5,15,15.4,0.0,13.1,13.1,10.0,6.4,14.4,12.5,1015.6,1012.0,20,2,Spring,2.1142019362045428,2,0
2019-05-16,38.0,15.0,2019,5,16,14.5,0.8,11.5,11.5,20.0,4.7,11.1,9.8,1014.8,1005.7,20,2,Spring,2.0861196307431973,3,0
2019-05-17,37.0,12.0,2019,5,17,13.8,12.9,11.8,11.8,99.0,4.4,11.7,1.9,1007.7,1001.3,20,2,Spring,2.182610654054556,4,0
2019-05-18,14.0,11.0,2019,5,18,15.1,0.9,12.2,12.2,9.0,6.1,12.8,6.1,1009.5,1005.7,20,2,Spring,1.847343325262548,5,1
2019-05-19,10.0,13.0,2019,5,19,14.0,1.3,11.4,11.4,11.0,1.4,8.1,5.1,1011.2,1007.2,20,2,Spring,1.6766638406104282,6,1
2019-05-20,12.0,20.0,2019,5,20,15.4,0.0,11.7,11.7,35.0,4.2,7.2,13.2,1014.8,1010.0,21,2,Spring,2.0787002310300338,0,0
2019-05-21,20.0,16.0,2019,5,21,15.6,0.0,12.5,12.5,99.0,3.1,9.7,4.5,1017.5,1014.0,21,2,Spring,2.0487534864996984,1,0
2019-05-22,26.0,23.0,2019,5,22,16.8,0.0,14.2,14.2,21.0,3.9,8.1,12.2,1018.3,1016.5,21,2,Spring,2.037003706471836,2,0
2019-05-23,33.0,30.0,2019,5,23,17.2,0.5,14.2,14.2,20.0,3.6,9.4,10.1,1017.9,1015.2,21,2,Spring,2.0856486923810973,3,0
2019-05-24,28.0,23.0,2019,5,24,15.3,17.9,13.4,13.4,99.0,1.9,5.8,0.0,1015.5,1014.0,21,2,Spring,2.2888805810724198,4,0
2019-05-25,14.0,19.0,2019,5,25,18.6,0.0,14.0,14.0,8.0,2.2,7.5,1.2,1016.0,1014.1,21,2,Spring,1.765070804414777,5,1
2019-05-26,16.0,15.0,2019,5,26,19.4,0.0,15.3,15.3,22.0,3.6,8.1,8.0,1015.3,1012.6,21,2,Spring,1.6447991194276281,6,1
2019-05-27,15.0,10.0,2019,5,27,19.4,0.0,15.7,15.7,21.0,4.2,10.0,12.0,1012.9,1009.7,22,2,Spring,2.030753315150945,0,0
2019-05-28,17.0,12.0,2019,5,28,18.0,0.0,16.2,16.2,12.0,3.6,7.8,5.5,1017.0,1011.1,22,2,Spring,2.0618429881458287,1,0
2019-05-29,22.0,17.0,2019,5,29,17.1,0.0,14.3,14.3,20.0,3.9,10.6,11.7,1023.7,1016.9,22,2,Spring,2.0889876305992554,2,0
2019-05-30,28.0,26.0,2019,5,30,17.0,0.0,13.9,13.9,20.0,3.9,7.5,12.6,1025.2,1023.0,22,2,Spring,2.1459662837694107,3,0
2019-05-31,31.0,25.0,2019,5,31,18.5,0.0,15.0,15.0,21.0,4.4,9.4,12.9,1024.8,1021.7,22,2,Spring,2.218683030069083,4,0
2019-06-01,35.0,21.0,2019,6,1,20.8,0.0,17.8,17.8,22.0,3.9,11.1,13.1,1022.0,1019.3,22,3,Summer,1.8107554495704543,5,1
2019-06-02,31.0,29.0,2019,6,2,20.0,0.0,16.1,16.1,23.0,5.6,11.9,12.9,1020.1,1017.4,22,3,Summer,1.639895291321385,6,1
2019-06-03,38.0,22.0,2019,6,3,21.0,0.0,17.2,17.2,24.0,5.0,10.6,11.8,1018.1,1014.9,23,3,Summer,2.0705904798244776,0,0
2019-06-04,47.0,13.0,2019,6,4,19.6,0.0,17.8,17.8,20.0,3.3,8.6,12.5,1014.9,1008.6,23,3,Summer,2.0894980962270684,1,0
2019-06-05,36.0,6.0,2019,6,5,20.4,0.0,16.3,16.3,30.0,4.4,14.4,6.2,1013.2,1005.3,23,3,Summer,2.08439172026158,2,0
2019-06-06,22.0,16.0,2019,6,6,18.2,0.0,16.2,16.2,18.0,3.3,7.8,10.0,1015.5,1011.5,23,3,Summer,2.113512847540692,3,0
2019-06-07,17.0,8.0,2019,6,7,21.9,0.0,17.2,17.2,6.0,3.3,14.7,11.8,1020.6,1010.6,23,3,Summer,2.2007921267402786,4,0
2019-06-08,23.0,14.0,2019,6,8,19.0,0.0,16.2,16.2,10.0,3.6,7.5,11.9,1023.2,1018.9,23,3,Summer,1.7716257783779727,5,1
2019-06-09,21.0,21.0,2019,6,9,22.2,0.0,18.2,18.2,6.0,3.6,11.4,1.1,1018.9,1011.5,23,3,Summer,1.5423471074380166,6,1
2019-06-10,33.0,13.0,2019,6,10,21.8,5.9,17.2,17.2,22.0,5.0,10.3,11.0,1012.8,1009.8,24,3,Summer,1.5888175985334556,0,0
2019-06-11,23.0,14.0,2019,6,11,15.8,24.0,13.2,13.2,19.0,3.3,17.8,0.0,1014.8,1010.4,24,3,Summer,2.201358375692829,1,0
2019-06-12,10.0,13.0,2019,6,12,15.5,0.0,12.6,12.6,21.0,4.2,9.2,12.9,1015.6,1013.6,24,3,Summer,2.131328542176898,2,0
2019-06-13,11.0,22.0,2019,6,13,17.3,0.0,13.8,13.8,8.0,4.7,8.9,9.8,1015.1,1010.9,24,3,Summer,2.1149697587315868,3,0
2019-06-14,19.0,13.0,2019,6,14,21.4,0.0,18.3,18.3,23.0,5.6,15.3,7.9,1013.5,1006.5,24,3,Summer,2.150674445001716,4,0
2019-06-15,35.0,14.0,2019,6,15,20.2,0.0,17.2,17.2,11.0,3.1,6.7,9.9,1020.3,1012.9,24,3,Summer,1.807599807599808,5,1
2019-06-16,21.0,23.0,2019,6,16,20.2,0.0,16.1,16.1,22.0,4.4,10.0,10.4,1020.2,1016.9,24,3,Summer,1.6686679402043725,6,1
2019-06-17,21.0,28.0,2019,6,17,21.0,0.0,17.6,17.6,22.0,4.4,10.0,12.5,1017.1,1014.7,25,3,Summer,2.0729796032802974,0,0
2019-06-18,42.0,21.0,2019,6,18,21.5,0.0,18.2,18.2,21.0,4.7,10.0,11.1,1015.8,1013.3,25,3,Summer,2.0986441691120534,1,0
2019-06-19,48.0,9.0,2019,6,19,20.5,0.0,18.6,18.6,20.0,4.2,8.6,9.8,1013.5,1011.5,25,3,Summer,2.1279154569097187,2,0
2019-06-20,40.0,9.0,2019,6,20,21.4,0.0,18.9,18.9,9.0,3.9,7.5,7.2,1014.1,1012.2,25,3,Summer,2.135948358884926,3,0
2019-06-21,27.0,18.0,2019,6,21,22.8,0.0,19.1,19.1,21.0,1.9,6.4,9.9,1015.9,1013.1,25,3,Summer,2.1539521043672605,4,0
2019-06-22,36.0,15.0,2019,6,22,23.0,0.0,19.8,19.8,22.0,5.0,13.6,11.4,1016.1,1013.7,25,3,Summer,1.7350546374319695,5,1
2019-06-23,38.0,10.0,2019,6,23,22.9,0.0,19.4,19.4,21.0,5.0,10.3,11.1,1016.1,1013.1,25,3,Summer,1.4973754981693292,6,1
2019-06-24,64.0,6.0,2019,6,24,22.0,0.0,19.8,19.8,7.0,5.3,9.7,11.2,1016.5,1013.9,26,3,Summer,1.51151147854155,0,0
2019-06-25,34.0,16.0,2019,6,25,23.0,0.0,21.0,21.0,8.0,5.8,10.0,9.3,1018.9,1014.8,26,3,Summer,2.0996530606880963,1,0
2019-06-26,31.0,24.0,2019,6,26,25.4,0.0,23.0,23.0,8.0,4.7,9.4,11.6,1020.6,1017.8,26,3,Summer,2.114484000847637,2,0
2019-06-27,34.0,47.0,2019,6,27,25.8,0.0,22.7,22.7,26.0,1.4,4.7,12.1,1020.5,1017.1,26,3,Summer,2.1888463483348986,3,0
2019-06-28,53.0,26.0,2019,6,28,28.8,0.0,22.3,22.3,22.0,3.3,10.3,12.0,1017.1,1012.6,26,3,Summer,2.1924012279232947,4,0
2019-06-29,58.0,7.0,2019,6,29,27.8,0.0,24.3,24.3,8.0,1.4,7.8,12.0,1015.5,1012.2,26,3,Summer,1.7757845563577257,5,1
2019-06-30,42.0,9.0,2019,6,30,24.7,0.0,21.7,21.7,20.0,1.7,5.0,10.5,1017.9,1015.4,26,3,Summer,1.632772539594503,6,1
2019-07-01,39.0,16.0,2019,7,1,24.6,0.0,22.3,22.3,12.0,3.3,5.8,11.7,1017.5,1015.2,27,3,Summer,2.099637220385269,0,0
2019-07-02,38.0,23.0,2019,7,2,24.8,0.0,21.9,21.9,99.0,2.5,5.8,11.9,1016.6,1013.2,27,3,Summer,2.0747269441315908,1,0
2019-07-03,36.0,16.0,2019,7,3,25.7,0.0,22.2,22.2,99.0,2.5,5.0,12.0,1014.8,1013.3,27,3,Summer,2.1050121526637326,2,0
2019-07-04,43.0,23.0,2019,7,4,25.6,0.0,22.4,22.4,9.0,3.1,5.8,11.3,1017.2,1014.5,27,3,Summer,2.1344733723186726,3,0
2019-07-05,39.0,18.0,2019,7,5,25.4,0.0,23.0,23.0,20.0,4.2,9.7,11.7,1017.2,1013.5,27,3,Summer,2.149499303493048,4,0
2019-07-06,49.0,13.0,2019,7,6,26.5,0.2,24.3,24.3,20.0,4.4,10.8,9.0,1014.3,1009.3,27,3,Summer,1.7180436367715517,5,1
2019-07-07,52.0,25.0,2019,7,7,27.0,1.2,24.2,24.2,25.0,3.3,13.6,4.6,1014.6,1010.1,27,3,Summer,1.609633181637702,6,1
2019-07-08,38.0,17.0,2019,7,8,26.6,3.9,23.8,23.8,12.0,2.2,11.9,0.5,1016.3,1009.9,28,3,Summer,2.0510626813305444,0,0
2019-07-09,30.0,22.0,2019,7,9,25.6,0.0,22.5,22.5,32.0,3.9,13.1,7.8,1013.9,1008.5,28,3,Summer,2.06147939661993,1,0
2019-07-10,28.0,28.0,2019,7,10,25.0,0.0,22.1,22.1,21.0,3.9,10.0,12.5,1014.3,1012.2,28,3,Summer,2.085976573211977,2,0
2019-07-11,39.0,17.0,2019,7,11,26.0,0.0,22.0,22.0,23.0,4.7,14.7,12.6,1014.8,1011.7,28,3,Summer,2.0941844333078508,3,0
2019-07-12,41.0,20.0,2019,7,12,24.8,0.0,23.0,23.0,21.0,3.9,8.9,11.4,1015.5,1013.4,28,3,Summer,2.1428145420599525,4,0
2019-07-13,31.0,13.0,2019,7,13,26.2,0.0,22.6,22.6,21.0,2.8,9.7,11.1,1015.2,1011.7,28,3,Summer,1.7320013729584394,5,1
2019-07-14,26.0,14.0,2019,7,14,24.9,2.8,22.6,22.6,9.0,4.4,10.0,4.9,1011.8,1009.3,28,3,Summer,1.6690296034889276,6,1
2019-07-15,22.0,17.0,2019,7,15,24.8,0.0,22.1,22.1,20.0,3.6,10.0,11.3,1014.8,1008.9,29,3,Summer,2.057010035030421,0,0
2019-07-16,30.0,14.0,2019,7,16,24.6,0.0,22.4,22.4,22.0,5.3,11.1,12.5,1016.0,1014.3,29,3,Summer,2.060604469874933,1,0
2019-07-17,31.0,15.0,2019,7,17,22.5,9.1,18.2,18.2,34.0,4.7,23.1,6.6,1015.0,1012.1,29,3,Summer,2.119101639521378,2,0
2019-07-18,24.0,15.0,2019,7,18,24.4,0.0,21.1,21.1,19.0,3.6,7.2,9.5,1016.1,1013.1,29,3,Summer,2.094295372359939,3,0
2019-07-19,22.0,12.0,2019,7,19,25.2,0.0,22.4,22.4,16.0,3.1,6.4,10.9,1016.7,1014.4,29,3,Summer,2.111225809823727,4,0
2019-07-20,22.0,8.0,2019,7,20,26.0,0.0,23.0,23.0,18.0,2.8,6.7,11.9,1019.0,1014.5,29,3,Summer,1.6880052042963127,5,1
2019-07-21,20.0,16.0,2019,7,21,25.4,0.0,22.6,22.6,10.0,2.2,6.1,10.5,1021.3,1018.7,29,3,Summer,1.5598144416850197,6,1
2019-07-22,23.0,23.0,2019,7,22,26.4,0.0,23.1,23.1,14.0,1.9,5.3,11.7,1021.4,1018.6,30,3,Summer,1.9855605002789916,0,0
2019-07-23,29.0,14.0,2019,7,23,26.8,0.0,23.5,23.5,20.0,3.9,9.4,11.8,1018.6,1015.3,30,3,Summer,2.0034517629609656,1,0
2019-07-24,28.0,12.0,2019,7,24,26.4,0.0,23.3,23.3,15.0,2.8,6.1,11.9,1016.4,1014.3,30,3,Summer,2.0276587510021287,2,0
2019-07-25,24.0,20.0,2019,7,25,26.4,0.0,23.4,23.4,14.0,2.2,5.8,11.8,1015.0,1012.4,30,3,Summer,2.0736582911911885,3,0
2019-07-26,27.0,9.0,2019,7,26,27.1,0.0,24.2,24.2,9.0,2.2,8.9,8.5,1012.6,1006.7,30,3,Summer,2.0559356242300333,4,0
2019-07-27,25.0,6.0,2019,7,27,22.3,38.5,18.7,18.7,14.0,1.9,14.7,3.6,1007.3,1002.0,30,3,Summer,1.7017575457397152,5,1
2019-07-28,12.0,17.0,2019,7,28,23.0,0.0,19.4,19.4,12.0,3.3,10.0,13.0,1010.8,1005.4,30,3,Summer,1.5738832165926686,6,1
2019-07-29,17.0,15.0,2019,7,29,24.0,0.0,20.9,20.9,21.0,4.7,10.6,11.7,1011.8,1008.9,31,3,Summer,1.9641168400442213,0,0
2019-07-30,26.0,7.0,2019,7,30,25.9,0.0,24.1,24.1,99.0,3.9,8.9,8.9,1016.8,1011.6,31,3,Summer,1.978917184406363,1,0
2019-07-31,25.0,12.0,2019,7,31,24.5,0.0,23.0,23.0,99.0,3.9,7.5,10.1,1018.0,1015.2,31,3,Summer,1.9910616363237552,2,0
2019-08-01,24.0,22.0,2019,8,1,24.9,0.0,22.1,22.1,9.0,5.8,10.8,9.7,1015.6,1010.8,31,3,Summer,1.9720234565460892,3,0
2019-08-02,28.0,15.0,2019,8,2,26.3,0.0,22.7,22.7,21.0,3.9,9.2,12.4,1015.2,1013.0,31,3,Summer,1.941691537055784,4,0
2019-08-03,30.0,15.0,2019,8,3,26.8,0.0,23.6,23.6,21.0,4.7,10.8,11.9,1015.0,1012.2,31,3,Summer,1.6296791820409542,5,1
2019-08-04,28.0,19.0,2019,8,4,26.4,0.0,23.6,23.6,21.0,3.9,8.9,11.3,1014.7,1012.8,31,3,Summer,1.5690314796882194,6,1
2019-08-05,29.0,13.0,2019,8,5,27.4,0.0,24.0,24.0,21.0,2.5,6.4,11.8,1014.8,1011.8,32,3,Summer,1.7948673347873212,0,0
2019-08-06,27.0,6.0,2019,8,6,26.4,0.0,23.8,23.8,7.0,3.3,6.7,8.5,1013.3,1008.8,32,3,Summer,1.7907654921020657,1,0
2019-08-07,30.0,17.0,2019,8,7,26.4,0.0,24.5,24.5,9.0,3.3,6.7,3.3,1012.0,1008.7,32,3,Summer,1.8128273150884524,2,0
