date, pm10, o3, no2, so2, co
2021/2/1, 12, 22, 20, , 
2021/2/2, 21, 17, 21, , 
2021/2/3, 22, 15, 20, , 
2021/2/4, 21, 19, 21, , 
2021/2/5, 19, 21, 14, , 
2021/2/6, 47, 22, 6, , 
2021/2/7, 53, 18, 19, , 
2021/2/8, 10, 16, 11, , 
2021/2/9, 10, , , , 
2021/1/4, 14, 14, 17, , 
2021/1/5, 14, 16, 14, , 
2021/1/6, 11, 13, 20, , 
2021/1/7, 15, 13, 19, , 
2021/1/8, 21, 24, 6, , 
2021/1/9, 15, 24, 12, , 
2021/1/10, 5, 15, 13, , 
2021/1/11, 9, 19, 18, , 
2021/1/12, 12, 22, 17, , 
2021/1/13, 15, 18, 14, , 
2021/1/14, 12, 11, 25, , 
2021/1/15, 14, 20, 16, , 
2021/1/16, 16, 19, 17, , 
2021/1/17, 12, 10, 28, , 
2021/1/18, 18, 22, 20, , 
2021/1/19, 20, 21, 21, , 
2021/1/20, 19, 16, 20, , 
2021/1/21, 18, 25, 12, , 
2021/1/22, 14, 26, 6, , 
2021/1/23, 8, 25, 6, , 
2021/1/24, 8, 24, 11, , 
2021/1/25, 9, 21, 15, , 
2021/1/26, 15, 13, 27, 1, 
2021/1/27, 21, 5, 28, 1, 
2021/1/28, 27, 13, 16, , 
2021/1/29, 19, 26, 10, , 
2021/1/30, 14, 28, 2, , 
2021/1/31, 9, 27, 7, , 
2020/10/1, 21, 20, 17, , 
2020/10/2, 17, 25, 5, , 
2020/10/3, 10, 27, 4, 1, 
2020/10/4, 11, 20, 14, 1, 
2020/10/5, 11, 17, 22, 1, 
2020/10/6, 15, 17, 19, 1, 
2020/10/7, 21, 18, 18, 1, 
2020/10/8, 23, 19, 24, 1, 
2020/10/9, 25, 19, 16, , 
2020/10/10, 22, 24, 9, , 
2020/10/11, 12, 28, 8, , 
2020/10/12, 7, 22, 18, , 
2020/10/13, 11, 17, 16, , 
2020/10/14, 13, 17, 15, , 
2020/10/15, 10, 20, 20, , 
2020/10/16, 14, 26, 24, , 
2020/10/17, 17, 28, 16, , 
2020/10/18, 19, 27, 28, , 
2020/10/19, 18, 36, 26, , 
2020/10/20, 21, 33, 23, , 
2020/10/21, 41, 23, 30, , 
2020/10/22, 69, 25, 17, , 
2020/10/23, 44, 25, 10, , 
2020/10/24, 16, 24, 10, , 
2020/10/25, 12, 23, 9, , 
2020/10/26, 13, 18, 14, , 
2020/10/27, 12, 15, 23, , 
2020/10/28, 18, 20, 25, , 
2020/10/29, 21, 17, 28, , 
2020/10/30, 23, 26, 20, , 
2020/10/31, 30, 28, 16, , 
2020/11/1, 24, 24, 22, , 
2020/11/2, 24, 18, 18, , 
2020/11/3, 25, 13, 16, , 
2020/11/4, 14, 24, 13, , 
2020/11/5, 13, 25, 9, , 
2020/11/6, 17, 25, 10, 1, 
2020/11/7, 22, 21, 15, , 
2020/11/8, 20, 16, 32, , 
2020/11/9, 19, 16, 23, , 
2020/11/10, 22, 20, 20, , 
2020/11/11, 18, 18, 21, , 
2020/11/12, 18, 9, 32, , 
2020/11/13, 23, 9, 18, , 
2020/11/14, 23, , 12, , 
2020/11/15, 20, , 14, , 
2020/11/16, 19, , 21, 1, 
2020/11/17, 22, , 28, , 
2020/11/18, 27, 9, 25, , 
2020/11/19, 29, 15, 19, , 
2020/11/20, 23, 22, 20, , 
2020/11/21, 22, 25, 17, , 
2020/11/22, 22, 20, 26, , 
2020/11/23, 26, 18, 23, , 
2020/11/24, 23, 16, 35, , 
2020/11/25, 25, 25, 20, , 
2020/11/26, 22, 28, 9, , 
2020/11/27, 19, 24, 8, , 
2020/11/28, 12, 20, 14, , 
2020/11/29, 13, 13, 20, , 
2020/11/30, 17, 9, 16, , 
2020/12/1, 17, 13, 17, , 
2020/12/2, 16, 18, 18, , 
2020/12/3, 14, 20, 18, , 
2020/12/4, 13, 20, 14, , 
2020/12/5, 12, 22, 6, , 
2020/12/6, 9, 21, 15, , 
2020/12/7, 10, 21, 8, , 
2020/12/8, 9, 19, 10, , 
2020/12/9, 9, 15, 19, , 
2020/12/10, 11, 9, 25, , 
2020/12/11, 17, 24, 8, , 
2020/12/12, 11, 20, 13, , 
2020/12/13, 9, 4, 38, 1, 
2020/12/14, 23, 17, 28, 1, 
2020/12/15, 34, 15, 25, , 
2020/12/16, 17, 11, 27, 1, 
2020/12/17, 21, 14, 22, , 
2020/12/18, 26, 19, 20, , 
2020/12/19, 21, 21, 10, , 
2020/12/20, 16, 16, 17, , 
2020/12/21, 11, 7, 26, , 
2020/12/22, 19, 10, 27, , 
2020/12/23, 24, 19, 17, , 
2020/12/24, 21, 26, 5, , 
2020/12/25, 10, 25, 8, , 
2020/12/26, 7, 22, 9, , 
2020/12/27, 9, 25, 7, , 
2020/12/28, 9, 21, 7, , 
2020/12/29, 13, 23, 8, , 
2020/12/30, 11, 20, 11, , 
2020/12/31, 9, 22, 9, , 
2021/1/1, 9, 19, 9, , 
2021/1/2, 8, 22, 14, , 
2021/1/3, 11, 17, 16, , 
2020/7/1, 21, 28, 13, 1, 
2020/7/2, 23, 19, 10, , 
2020/7/3, 17, 28, 6, , 
2020/7/4, 18, 31, 12, , 
2020/7/5, 19, 36, 18, 1, 
2020/7/6, 21, 27, 10, , 
2020/7/7, 23, 30, 18, , 
2020/7/8, 23, 26, 14, , 
2020/7/9, 21, 34, 19, , 
2020/7/10, 22, 35, 9, , 
2020/7/11, 22, 36, 9, 1, 
2020/7/12, 16, 30, 15, , 
2020/7/13, 16, 40, 13, , 
2020/7/14, 18, 37, 10, , 
2020/7/15, 20, 25, 10, , 
2020/7/16, 20, 24, 11, , 
2020/7/17, 19, 31, 8, , 
2020/7/18, 18, 29, 7, , 
2020/7/19, 18, 22, 12, , 
2020/7/20, 17, 20, 17, , 
2020/7/21, 19, 25, 18, , 
2020/7/22, 19, 37, 24, , 
2020/7/23, 21, 37, 20, , 
2020/7/24, 28, 37, 9, , 
2020/7/25, 23, 38, 6, , 
2020/7/26, 18, 28, 14, , 
2020/7/27, 19, 28, 16, , 
2020/7/28, 23, 31, 11, , 
2020/7/29, 26, 30, 20, , 
2020/7/30, 24, 23, 23, , 
2020/7/31, 27, 33, 18, , 
2020/8/1, 29, 29, 3, , 
2020/8/2, 20, 21, 8, , 
2020/8/3, 19, 20, 8, , 
2020/8/4, 17, 27, 11, , 
2020/8/5, 20, 31, 12, , 
2020/8/6, 21, 29, 16, 1, 
2020/8/7, 21, 36, 15, 1, 
2020/8/8, 19, 41, 17, 1, 
2020/8/9, 20, 29, 21, 1, 
2020/8/10, 24, 31, 17, , 
2020/8/11, 25, 34, 10, , 
2020/8/12, 26, 30, 11, , 
2020/8/13, 31, 26, 12, , 
2020/8/14, 30, 30, 6, , 
2020/8/15, 23, 34, 6, , 
2020/8/16, 24, 28, 10, , 
2020/8/17, 20, 28, 12, , 
2020/8/18, 19, 31, 11, , 
2020/8/19, 18, 24, 13, , 
2020/8/20, 19, 27, 9, , 
2020/8/21, 20, 25, 8, , 
2020/8/22, 21, 26, 8, , 
2020/8/23, 15, 25, 10, , 
2020/8/24, 19, 26, 10, 1, 
2020/8/25, 21, 24, 10, , 
2020/8/26, 24, 23, 13, , 
2020/8/27, 19, 23, 12, , 
2020/8/28, 19, 21, 7, , 
2020/8/29, 12, 28, 6, , 
2020/8/30, 9, 28, 9, , 
2020/8/31, 10, 26, 19, , 
2020/9/1, 14, 33, 15, , 
2020/9/2, 16, 30, 19, , 
2020/9/3, 16, 33, 20, , 
2020/9/4, 19, 36, 11, , 
2020/9/5, 16, 37, 9, , 
2020/9/6, 14, 23, 12, , 
2020/9/7, 17, 30, 19, , 
2020/9/8, 14, 24, 24, , 
2020/9/9, 17, 33, 24, , 
2020/9/10, 15, 37, 15, , 
2020/9/11, 14, 32, 21, , 
2020/9/13, 20, 32, 33, , 
2020/9/14, 23, 27, 22, , 
2020/9/15, 24, 25, 27, , 
2020/9/16, 26, 22, 34, , 
2020/9/17, 33, 19, 27, , 
2020/9/18, 32, 28, 15, , 
2020/9/19, 27, 29, 6, , 
2020/9/20, 13, 18, 20, , 
2020/9/21, 12, 29, 20, , 
2020/9/22, 14, 29, 21, , 
2020/9/23, 16, 26, 11, , 
2020/9/24, 17, 25, 4, , 
2020/9/25, 19, 25, 4, 1, 
2020/9/26, 23, 23, 8, 1, 
2020/9/27, 10, 23, 14, 1, 
2020/9/28, 15, 27, 22, 1, 
2020/9/29, 21, 27, 24, 1, 
2020/9/30, 23, 29, 20, 1, 
2020/4/1, 15, 35, 7, 1, 
2020/4/2, 12, 38, 13, 1, 
2020/4/3, 16, 37, 14, 1, 
2020/4/4, 15, 41, 12, 1, 
2020/4/5, 13, 41, 13, 1, 
2020/4/6, 14, 43, 14, , 
2020/4/7, 15, 43, 14, , 
2020/4/8, 13, 40, 12, , 
2020/4/9, 15, 43, 17, , 
2020/4/10, 18, 44, 11, , 
2020/4/11, 19, 45, 7, , 
2020/4/12, 19, 41, 4, , 
2020/4/13, 14, 37, 9, , 
2020/4/14, 8, 37, 10, , 
2020/4/15, 18, 33, 7, , 
2020/4/16, 27, 28, 10, , 
2020/4/17, 27, 32, 7, , 
2020/4/18, 23, 29, 4, , 
2020/4/19, 16, 22, 13, , 
2020/4/20, 8, 31, 9, , 
2020/4/21, 6, 32, 4, , 
2020/4/22, 8, 36, 10, , 
2020/4/23, 14, 37, 16, , 
2020/4/24, 18, 39, 11, , 
2020/4/25, 16, 34, 8, , 
2020/4/26, 12, 29, 9, , 
2020/4/27, 10, 32, 5, , 
2020/4/28, 12, 35, 7, , 
2020/4/29, 11, 35, 5, , 
2020/4/30, 14, 24, 5, , 
2020/5/1, 16, 29, 5, , 
2020/5/2, 12, 21, 5, , 
2020/5/3, 11, 25, 15, , 
2020/5/4, 13, 28, 15, , 
2020/5/5, 18, 31, 16, 1, 
2020/5/6, 21, 34, 11, , 
2020/5/7, 18, 34, 7, , 
2020/5/8, 16, 32, 6, , 
2020/5/9, 19, 31, 3, , 
2020/5/10, 25, 30, 6, , 
2020/5/11, 13, 29, 9, 1, 
2020/5/12, 14, 36, 7, , 
2020/5/13, 11, 27, 10, 1, 
2020/5/14, 17, 35, 9, 1, 
2020/5/15, 16, 24, 6, 1, 
2020/5/16, 14, 31, 5, , 
2020/5/17, 9, 37, 12, 2, 
2020/5/18, 15, 36, 19, 1, 
2020/5/19, 22, 41, 21, 1, 
2020/5/20, 26, 38, 25, 1, 
2020/5/21, 33, 39, 18, 1, 
2020/5/22, 27, 37, 10, 1, 
2020/5/23, 20, 28, 4, 1, 
2020/5/24, 16, 29, 11, 1, 
2020/5/25, 19, 35, 20, 1, 
2020/5/26, 21, 40, 14, 1, 
2020/5/27, 21, 30, 10, 1, 
2020/5/28, 18, 33, 12, 1, 
2020/5/29, 18, 34, 7, 1, 
2020/5/30, 17, 35, 6, 1, 
2020/5/31, 11, 34, 8, , 
2020/6/1, 11, 32, 15, 1, 
2020/6/2, 14, 31, 8, 1, 
2020/6/3, 18, 33, 9, 1, 
2020/6/4, 16, 33, 10, 1, 
2020/6/5, 14, 35, 7, 1, 
2020/6/6, 18, 24, 4, 1, 
2020/6/7, 16, 23, 9, 1, 
2020/6/8, 9, 26, 11, 1, 
2020/6/9, 13, 32, 13, 1, 
2020/6/10, 13, 28, 12, 1, 
2020/6/11, 15, 31, 9, 1, 
2020/6/12, 24, 35, 8, 1, 
2020/6/13, 18, 35, 6, 1, 
2020/6/14, 12, 30, 11, 1, 
2020/6/15, 16, 20, 12, 1, 
2020/6/16, 17, 29, 12, 1, 
2020/6/17, 13, 27, 10, 1, 
2020/6/18, 13, 28, 13, 1, 
2020/6/19, 12, 25, 11, 1, 
2020/6/20, 17, 31, 10, 1, 
2020/6/21, 18, 20, 22, 1, 
2020/6/22, 19, 22, 14, 1, 
2020/6/23, 20, 27, 9, 1, 
2020/6/24, 39, 26, 19, 1, 
2020/6/25, 17, 34, 25, 1, 
2020/6/26, 19, 27, 10, 1, 
2020/6/27, 20, 29, 7, 1, 
2020/6/28, 26, 22, 13, 1, 
2020/6/29, 25, 20, 14, 1, 
2020/6/30, 21, 25, 18, 2, 
2020/1/1, 17, 15, 20, , 
2020/1/2, 17, 15, 21, 1, 
2020/1/3, 18, 11, 25, 1, 
2020/1/4, 21, 8, 23, 1, 
2020/1/5, 15, 20, 18, 1, 
2020/1/6, 16, 7, 33, 1, 
2020/1/7, 23, 14, 33, 1, 
2020/1/8, 29, 19, 30, 1, 
2020/1/9, 24, 13, 26, , 
2020/1/10, 17, 12, 19, , 
2020/1/11, 11, 14, 23, , 
2020/1/12, 14, 18, 26, , 
2020/1/13, 15, 15, 28, , 
2020/1/14, 18, 16, 33, , 
2020/1/15, 21, 15, 32, , 
2020/1/16, 24, 23, 21, , 
2020/1/17, 24, 19, 19, , 
2020/1/18, 17, 30, 9, , 
2020/1/19, 12, 30, 6, 1, 
2020/1/20, 10, 33, 7, , 
2020/1/21, 14, 29, 13, , 
2020/1/22, 31, 27, 24, 1, 
2020/1/23, 47, 6, 34, 1, 
2020/1/24, 59, 18, 22, 1, 
2020/1/25, 70, 20, 16, 1, 
2020/1/26, 57, 17, 17, 1, 
2020/1/27, 24, 18, 16, 1, 
2020/1/28, 17, 9, 30, 1, 
2020/1/29, 19, 14, 22, 2, 
2020/1/30, 20, 8, 34, 2, 
2020/1/31, 21, 13, 23, 2, 
2020/2/1, 25, 18, 15, 2, 
2020/2/2, 18, 8, 32, 2, 
2020/2/3, 18, 13, 16, 1, 
2020/2/4, 44, 20, 23, , 
2020/2/5, 29, 22, 27, , 
2020/2/6, 27, 17, 29, , 
2020/2/7, 22, 19, 26, , 
2020/2/8, 21, 28, 19, , 
2020/2/9, 23, 19, 22, , 
2020/2/10, 23, 22, 20, , 
2020/2/11, 24, 20, 14, , 
2020/2/12, 22, 18, 22, 1, 
2020/2/13, 19, 16, 24, 1, 
2020/2/14, 28, 25, 17, , 
2020/2/15, 29, 27, 11, , 
2020/2/16, 21, 19, 20, 1, 
2020/2/17, 23, 24, 20, , 
2020/2/18, 22, 16, 23, 1, 
2020/2/19, 18, 21, 26, 1, 
2020/2/20, 21, 24, 31, 1, 
2020/2/21, 29, 31, 22, 1, 
2020/2/22, 27, 28, 27, 1, 
2020/2/23, 31, 22, 36, 1, 
2020/2/24, 32, 23, 29, 1, 
2020/2/25, 34, 29, 12, 1, 
2020/2/26, 28, 24, 10, 1, 
2020/2/27, 29, 22, 21, 1, 
2020/2/28, 28, 24, 17, 1, 
2020/2/29, 38, 29, 12, , 
2020/3/1, 52, 31, 9, , 
2020/3/2, 26, 28, 14, 1, 
2020/3/3, 17, 23, 22, 1, 
2020/3/4, 20, 28, 21, 1, 
2020/3/5, 27, 28, 8, 1, 
2020/3/6, 19, 29, 9, , 
2020/3/7, 14, 29, 13, 1, 
2020/3/8, 15, 26, 17, 1, 
2020/3/9, 16, 22, 19, , 
2020/3/10, 20, 23, 29, 1, 
2020/3/11, 27, 35, 37, 1, 
2020/3/12, 35, 23, 26, 1, 
2020/3/13, 27, 30, 18, 1, 
2020/3/14, 22, 33, 9, , 
2020/3/15, 16, 34, 7, , 
2020/3/16, 16, 33, 9, , 
2020/3/17, 23, 32, 15, 1, 
2020/3/18, 25, 38, 14, 1, 
2020/3/19, 21, 36, 9, , 
2020/3/20, 17, 38, 7, , 
2020/3/21, 16, 35, 4, 1, 
2020/3/22, 23, 32, 6, 1, 
2020/3/23, 21, 34, 4, 1, 
2020/3/24, 24, 30, 9, 1, 
2020/3/25, 20, 32, 9, 1, 
2020/3/26, 13, 32, 12, 1, 
2020/3/27, 13, 35, 9, 1, 
2020/3/28, 14, 42, 14, 1, 
2020/3/29, 15, 29, 9, 1, 
2020/3/30, 18, 34, 8, 1, 
2020/3/31, 12, 33, 5, 1, 
2019/10/1, 19, 23, 22, , 
2019/10/2, 24, 21, 19, , 
2019/10/3, 19, 27, 25, , 
2019/10/4, 19, 20, 18, , 
2019/10/5, 20, 20, 15, , 
2019/10/6, 21, 21, 22, , 
2019/10/7, 19, 24, 24, , 
2019/10/8, 27, 18, 23, , 
2019/10/9, 26, 16, 20, , 
2019/10/10, 18, 17, 23, , 
2019/10/11, 25, 22, 22, , 
2019/10/12, 25, 29, 8, , 
2019/10/13, 19, 25, 23, , 
2019/10/14, 26, 27, 14, 1, 
2019/10/15, 23, 25, 22, 1, 
2019/10/16, 14, 25, 32, 1, 
2019/10/17, 23, 23, 21, 1, 
2019/10/18, 25, 25, 25, 1, 
2019/10/19, 25, 25, 11, , 
2019/10/20, 24, 19, 21, 1, 
2019/10/21, 16, 19, 13, , 
2019/10/22, 15, 23, 22, 1, 
2019/10/23, 17, 17, 20, 1, 
2019/10/24, 16, 16, 27, 7, 
2019/10/25, 15, 27, 25, 3, 
2019/10/26, 20, 24, 24, 2, 
2019/10/27, 19, 17, 27, 1, 
2019/10/28, 21, 16, 27, 1, 
2019/10/29, 24, 12, 39, 2, 
2019/10/30, 34, 15, 26, 1, 
2019/10/31, 27, 18, 18, 1, 
2019/11/1, 21, 16, 19, 1, 
2019/11/2, 16, 28, 6, 1, 
2019/11/3, 13, 24, 16, 1, 
2019/11/4, 15, 24, 8, 1, 
2019/11/5, 14, 21, 11, 1, 
2019/11/6, 13, 15, 17, , 
2019/11/7, 14, 23, 9, 1, 
2019/11/8, 13, 22, 10, , 
2019/11/9, 11, 18, 9, 1, 
2019/11/10, 9, 17, 14, 1, 
2019/11/11, 9, 17, 16, 1, 
2019/11/12, 15, 12, 23, 1, 
2019/11/13, 18, 13, 24, 1, 
2019/11/14, 16, 15, 17, , 
2019/11/15, 13, 18, 11, , 
2019/11/16, 11, 20, 10, , 
2019/11/17, 9, 13, 17, 1, 
2019/11/18, 12, 14, 21, 1, 
2019/11/19, 15, 9, 33, 1, 
2019/11/20, 18, 15, 23, 1, 
2019/11/21, 19, 13, 26, 1, 
2019/11/22, 17, 25, 9, , 
2019/11/23, 14, 22, 12, , 
2019/11/24, 9, 18, 25, 1, 
2019/11/25, 14, 10, 28, 1, 
2019/11/26, 23, 20, 22, , 
2019/11/27, 20, 19, 18, , 
2019/11/28, 19, 17, 18, , 
2019/11/29, 17, 15, 22, , 
2019/11/30, 16, 23, 17, , 
2019/12/1, 14, 12, 25, 1, 
2019/12/2, 15, 16, 18, , 
2019/12/3, 22, 20, 12, , 
2019/12/4, 16, 18, 19, , 
2019/12/5, 8, 20, 21, , 
2019/12/6, 11, 13, 23, 1, 
2019/12/7, 14, 12, 14, , 
2019/12/8, 13, 18, 15, , 
2019/12/9, 13, 16, 29, 1, 
2019/12/10, 18, 14, 22, , 
2019/12/11, 21, 20, 12, , 
2019/12/12, 18, 21, 7, , 
2019/12/13, 16, 22, 9, , 
2019/12/14, 21, 19, 16, , 
2019/12/15, 11, 12, 30, , 
2019/12/16, 17, 12, 24, , 
2019/12/17, 39, 10, 24, , 
2019/12/18, 86, 10, 30, 1, 
2019/12/19, 59, 18, 26, , 
2019/12/20, 38, 22, 20, , 
2019/12/21, 18, 32, 4, , 
2019/12/22, 19, 29, 17, 1, 
2019/12/23, 12, 12, 24, , 
2019/12/24, 17, 9, 24, , 
2019/12/25, 20, 14, 20, 1, 
2019/12/26, 17, 12, 20, 1, 
2019/12/27, 15, 16, 24, , 
2019/12/28, 21, 13, 17, , 
2019/12/29, 19, , , , 
2019/7/1, 36, 23, 28, , 
2019/7/2, 35, 32, 37, , 
2019/7/3, 31, 39, 27, , 
2019/7/4, 30, 34, 27, 1, 
2019/7/5, 29, 28, 17, , 
2019/7/6, 35, 38, 14, , 
2019/7/7, 48, 24, 31, , 
2019/7/8, 37, 33, 23, , 
2019/7/9, 29, 38, 19, , 
2019/7/10, 23, 40, 29, 1, 
2019/7/11, 27, 32, 24, 1, 
2019/7/12, 29, 36, 25, 1, 
2019/7/13, 20, 35, 15, , 
2019/7/14, 17, 32, 17, , 
2019/7/15, 19, 36, 18, , 
2019/7/16, 25, 32, 20, , 
2019/7/17, 25, 36, 23, , 
2019/7/18, 23, 31, 19, , 
2019/7/19, 28, 36, 17, , 
2019/7/20, 22, 34, 12, , 
2019/7/21, 19, 26, 33, , 
2019/7/22, 24, 30, 33, , 
2019/7/23, 33, 29, 23, , 
2019/7/24, 29, 20, 27, , 
2019/7/25, 26, 28, 33, 1, 
2019/7/26, 27, 30, 14, , 
2019/7/27, 24, 29, 9, , 
2019/7/28, 11, 24, 19, , 
2019/7/29, 15, 26, 18, , 
2019/7/30, 23, 26, 15, , 
2019/7/31, 23, 36, 17, , 
2019/8/1, 22, 41, 24, , 
2019/8/2, 23, 41, 21, , 
2019/8/3, 20, 39, 13, , 
