date, pm10, o3, no2, so2, co
2015/12/17, 62, 2, 44, , 
2015/12/18, 53, 3, 37, , 
2015/12/19, 52, 5, 31, , 
2015/12/20, 46, 10, 26, , 
2015/12/21, 42, 14, 23, , 
2015/12/22, 33, 11, 31, , 
2015/12/23, 34, 8, 34, , 
2015/12/24, 27, 14, 29, , 
2015/12/25, 27, 11, 31, , 
2015/12/26, 29, 13, 31, , 
2015/12/27, 27, 19, 29, , 
2015/12/28, 23, 11, 37, , 
2015/12/29, 25, 16, 31, , 
2015/12/30, 28, 14, 26, , 
2016/1/3, 9, 19, 11, , 
2020/9/12, , 39, 23, , 
2019/12/31, , 10, 19, , 
2019/8/23, , 40, 32, , 
2019/5/6, , 24, 20, , 
2018/10/1, , 31, 20, , 
2018/10/2, , 27, 24, 1, 
2018/10/3, , 23, 30, 1, 
2018/10/4, , 31, 21, 1, 
2018/10/5, , 29, 24, 1, 
2018/10/6, , 29, 20, , 
2018/10/7, , 27, 11, 1, 
2018/10/8, , 17, 21, 1, 
2018/10/9, , 28, 18, 1, 
2018/10/10, , 25, 20, 1, 
2018/10/11, , 20, 28, 1, 
2018/10/12, , 23, 22, 1, 
2018/10/13, , 13, 25, 1, 
2018/10/14, , 30, 14, 1, 
2018/10/15, , 27, 18, 1, 
2018/10/16, , 23, 20, 1, 
2018/10/17, , 25, 17, 1, 
2018/10/18, , 26, 19, , 
2018/10/19, , 33, 19, , 
2018/10/20, , 33, 19, , 
2018/10/21, , 31, 22, , 
2018/10/22, , 27, 22, 1, 
2018/10/23, , 21, 27, 1, 
2018/10/24, , 17, 30, 1, 
2018/10/25, , 11, 35, 2, 
2018/10/26, , 12, 38, 1, 
2018/10/27, , 13, 17, , 
2018/10/28, , 21, 9, , 
2018/10/29, , 19, 7, 1, 
2018/10/30, , 19, 20, 1, 
2018/10/31, , 19, 32, 1, 
2018/11/1, , 22, 16, 1, 
2018/11/2, , 15, 25, 1, 
2018/11/3, , 16, 18, 1, 
2018/11/4, , 17, 22, 1, 
2018/11/5, , 23, 28, 1, 
2018/11/6, , 20, 13, 1, 
2018/11/7, , 20, 21, 1, 
2018/11/8, , 14, 29, 1, 
2018/11/9, , 20, 22, 1, 
2018/11/10, , 21, 17, 4, 
2018/11/11, , 19, 17, 5, 
2018/11/12, , 23, 21, 3, 
2018/11/13, , 22, 19, 1, 
2018/11/14, , 23, 18, 1, 
2018/11/15, , 22, 20, 1, 
2018/11/16, , 12, 26, 1, 
2018/11/17, , 23, 15, 1, 
2018/11/18, , 27, 8, , 
2018/11/19, , 23, 16, 2, 
2018/11/20, , 15, 26, 2, 
2018/7/1, , 30, 14, 4, 
2018/7/26, , 34, 14, 1, 
2018/8/18, , 39, , 1, 
2018/8/19, , 39, , 1, 
2018/8/20, , 42, 23, 1, 
2018/8/21, , 38, 27, 1, 
2018/8/22, , 43, 29, 1, 
2018/8/23, , 37, 31, 1, 
2018/8/24, , 39, 22, 1, 
2018/8/25, , 28, 12, 1, 
2018/8/26, , 27, 8, 1, 
2018/8/27, , 25, 17, 1, 
2018/8/28, , 27, 15, , 
2018/8/29, , 30, 18, 1, 
2018/8/30, , 32, 18, , 
2018/8/31, , 29, 18, , 
2018/9/1, , 28, 17, , 
2018/9/2, , 39, 10, 1, 
2018/9/3, , 30, 21, , 
2018/9/4, , 33, 18, 1, 
2018/9/5, , 26, 18, 1, 
2018/9/6, , 29, 22, , 
2018/9/7, , 30, 25, 1, 
2018/9/8, , 35, 17, 1, 
2018/9/9, , 37, 12, 1, 
2018/9/10, , 23, 27, 1, 
2018/9/11, , 33, 24, 2, 
2018/9/12, , 27, 26, 4, 
2018/9/13, , 29, 22, 5, 
2018/9/14, , 28, 22, , 
2018/9/15, , 22, 15, , 
2018/9/16, , 30, 18, 1, 
2018/9/17, , 29, 19, 1, 
2018/9/18, , 24, 26, 1, 
2018/9/19, , 21, 27, 1, 
2018/9/20, , 25, 39, 1, 
2018/9/21, , 32, 41, 3, 
2018/9/22, , 29, 21, 4, 
2018/9/23, , 28, 28, 5, 
2018/9/24, , 18, 18, 1, 
2018/9/25, , 35, 16, 1, 
2018/9/26, , 37, 12, 1, 
2018/9/27, , 29, 25, 1, 
2018/9/28, , 29, 40, 1, 
2018/9/29, , 40, 27, 1, 
2018/9/30, , 40, 17, , 
2018/4/14, , 30, 17, 1, 
2018/4/15, , 22, 32, 1, 
2018/1/28, , 6, 40, , 
2017/12/18, , 6, 30, , 
2017/12/19, , 8, 26, , 
2017/12/26, , 24, 8, , 
2017/9/9, , 7, 30, , 
2017/9/26, , 25, 28, , 
2017/5/26, , 41, 11, , 
2017/5/27, , 36, 18, , 
2017/5/28, , 27, 36, , 
2017/1/1, , 11, 28, , 
2017/3/26, , 33, 21, , 
2017/3/27, , 25, 31, , 
2016/10/4, , 4, 25, , 
2016/10/26, , 1, 39, , 
2016/7/30, , 26, 21, , 
2016/9/19, , 24, 26, , 
2016/9/25, , 22, 30, , 
2016/6/25, , 29, 14, , 
2016/6/26, , 27, 15, , 
2016/6/27, , 26, 22, , 
2016/1/5, , 24, 7, , 
2016/3/13, , 28, 26, , 
2015/10/1, , 21, 29, , 
2015/10/2, , 20, 26, , 
2015/10/3, , 21, 21, , 
2015/10/4, , 21, 21, , 
2015/10/5, , 19, 31, , 
2015/10/6, , 22, 24, , 
2015/10/7, , 17, 25, , 
2015/10/8, , 16, 23, , 
2015/10/9, , 16, 31, , 
2015/10/10, , 29, 21, , 
2015/10/11, , 24, 19, , 
2015/10/12, , 26, 14, , 
2015/10/13, , 9, 29, , 
2015/10/14, , 14, 23, , 
2015/10/15, , 19, 24, , 
2015/10/16, , 20, 24, , 
2015/10/17, , 25, 19, , 
2015/10/18, , 17, 32, , 
2015/10/19, , 15, 23, , 
2015/10/20, , 16, 25, , 
2015/10/21, , 13, 24, , 
2015/10/22, , 15, 30, , 
2015/10/23, , 15, 32, , 
2015/10/24, , 13, 35, , 
2015/10/25, , 23, 15, , 
2015/10/26, , 16, 23, , 
2015/10/27, , 15, 30, , 
2015/10/28, , 26, 20, , 
2015/10/29, , 13, 32, , 
2015/10/30, , 9, 34, , 
2015/10/31, , 30, 18, , 
2015/11/1, , 33, 10, , 
2015/11/2, , 30, 12, , 
2015/11/3, , 21, 29, , 
2015/11/4, , 16, 29, , 
2015/11/5, , 13, 35, , 
2015/11/6, , 4, 43, , 
2015/11/7, , 6, 39, , 
2015/11/8, , 21, 24, , 
2015/11/9, , 17, 28, , 
2015/11/10, , 8, 42, , 
2015/11/11, , 7, 34, , 
2015/11/12, , 12, 26, , 
2015/11/13, , 16, 21, , 
2015/11/14, , 14, 12, , 
2015/11/15, , 6, 33, , 
2015/11/16, , 8, 33, , 
2015/11/17, , 2, 27, , 
2015/11/18, , 2, 52, , 
2015/11/19, , 2, 40, , 
2015/11/20, , 10, 17, , 
2015/11/21, , 23, 3, , 
2015/11/22, , 22, 9, , 
2015/11/23, , 19, 21, , 
2015/11/24, , 15, 28, , 
2015/11/25, , 14, 27, , 
2015/11/26, , 9, 30, , 
2015/11/27, , 8, 34, , 
2015/11/28, , 11, 23, , 
2015/11/30, , 12, 40, , 
2015/12/1, , 5, 42, , 
2015/12/2, , 3, 49, , 
2015/12/3, , 8, 36, , 
2015/12/4, , 8, 42, , 
2015/12/5, , 4, 38, , 
2015/12/6, , 17, 27, , 
2015/12/7, , 7, 34, , 
2015/12/8, , 21, 25, , 
2015/12/9, , 9, 28, , 
2015/12/10, , 8, 32, , 
2015/12/11, , 8, 31, , 
2015/7/1, , 29, 26, , 
2015/7/2, , 31, 35, , 
2015/7/3, , 31, 40, , 
2015/7/4, , 37, 21, , 
2015/7/5, , 47, 42, , 
2015/7/6, , 33, 40, , 
2015/7/7, , 33, 28, , 
2015/7/8, , 25, 9, , 
2015/7/9, , 28, , , 
2015/7/13, , 22, 28, , 
2015/7/14, , 25, 31, , 
2015/7/15, , 27, 33, , 
2015/7/16, , 30, 30, , 
2015/7/17, , 23, 18, , 
2015/7/18, , 28, 14, , 
2015/7/19, , 34, 26, , 
2015/7/20, , 24, 27, , 
2015/7/21, , 22, 26, , 
2015/7/22, , 37, 19, , 
2015/7/23, , 31, 19, , 
2015/7/24, , 27, 15, , 
2015/7/25, , 27, 9, , 
2015/7/26, , 33, 16, , 
2015/7/27, , 19, 24, , 
2015/7/28, , 16, 18, , 
2015/7/29, , 22, 16, , 
2015/7/30, , 23, 27, , 
2015/7/31, , 36, 18, , 
2015/8/1, , 34, 13, , 
2015/8/2, , 41, 23, , 
2015/8/3, , 32, 24, , 
2015/8/4, , 33, 36, , 
2015/8/5, , 27, 27, , 
2015/8/6, , 29, 28, , 
2015/8/7, , 22, 22, , 
2015/8/8, , 28, 14, , 
2015/8/9, , 32, 22, , 
2015/8/10, , 29, 21, , 
2015/8/11, , 33, 24, , 
2015/8/12, , 27, 23, , 
2015/8/13, , 30, 19, , 
2015/8/14, , 32, 13, , 
2015/8/15, , 29, 15, , 
2015/8/16, , 32, 14, , 
2015/8/17, , 30, 20, , 
2015/8/18, , 23, 19, , 
2015/8/19, , 34, 19, , 
2015/8/20, , 29, 15, , 
2015/8/21, , 30, 15, , 
2015/8/22, , 31, 9, , 
2015/8/23, , 35, 11, , 
2015/8/24, , 29, 16, , 
2015/8/25, , 24, 12, , 
2015/8/26, , 28, 16, , 
2015/8/27, , 27, 20, , 
2015/8/28, , 22, 11, , 
2015/8/29, , 27, 10, , 
2015/8/30, , 28, 26, , 
2015/8/31, , 26, 22, , 
2015/9/1, , 26, 22, , 
2015/9/2, , 27, 17, , 
2015/9/3, , 32, 25, , 
2015/9/4, , 22, 16, , 
2015/9/5, , 30, 13, , 
2015/9/6, , 31, 19, , 
2015/9/7, , 26, 23, , 
2015/9/8, , 29, 30, , 
2015/9/9, , 28, 30, , 
2015/9/10, , 25, 19, , 
2015/9/11, , 30, 16, , 
2015/9/12, , 36, 19, , 
2015/9/13, , 36, 18, , 
2015/9/14, , 24, 24, , 
2015/9/15, , 26, , , 
2015/9/23, , 22, 17, , 
2015/9/24, , 30, 31, , 
2015/9/25, , 27, 25, , 
2015/9/26, , 26, 18, , 
2015/9/27, , 30, 20, , 
2015/9/28, , 27, 20, , 
2015/9/29, , 28, 19, , 
2015/9/30, , 26, 30, , 
2015/4/1, , 22, 42, , 
2015/4/2, , 3, 11, , 
2015/4/3, , 32, 11, , 
2015/4/4, , 32, 10, , 
2015/4/5, , 31, 7, , 
2015/4/6, , 34, 17, , 
2015/4/7, , 34, 29, , 
2015/4/8, , 32, 29, , 
2015/4/9, , 31, 27, , 
2015/4/10, , 34, 14, , 
2015/4/11, , 40, 17, , 
2015/4/12, , 43, 43, , 
2015/4/13, , 29, 44, , 
2015/4/14, , 20, 29, , 
2015/4/15, , 33, 29, , 
2015/4/16, , 27, 26, , 
2015/4/17, , 24, 28, , 
2015/4/18, , 31, 11, , 
2015/4/19, , 33, 27, , 
2015/4/20, , 22, 29, , 
2015/4/21, , 26, 34, , 
2015/4/22, , 19, 31, , 
2015/4/23, , 28, 29, , 
2015/4/24, , 30, 17, , 
2015/4/25, , 32, 19, , 
2015/4/26, , 26, 13, , 
2015/4/27, , 25, 18, , 
2015/4/28, , 30, 23, , 
2015/4/29, , 31, 21, , 
2015/4/30, , 28, 17, , 
2015/5/1, , 35, 23, , 
2015/5/2, , 30, 18, , 
2015/5/3, , 37, 22, , 
2015/5/4, , 33, 28, , 
2015/5/5, , 26, 33, , 
2015/5/6, , 26, 31, , 
2015/5/7, , 29, 27, , 
2015/5/8, , 29, 18, , 
2015/5/9, , 37, 16, , 
2015/5/10, , 36, 35, , 
2015/5/11, , 29, 37, , 
2015/5/12, , 23, 29, , 
2015/5/13, , 30, 30, , 
2015/5/14, , 28, 14, , 
2015/5/15, , 32, 14, , 
2015/5/16, , 38, 23, , 
2015/5/17, , 39, 29, , 
2015/5/18, , 33, 29, , 
2015/5/19, , 21, 18, , 
2015/5/20, , 23, 18, , 
2015/5/21, , 30, 21, , 
2015/5/22, , 29, 17, , 
2015/5/23, , 34, 17, , 
2015/5/24, , 36, 36, , 
2015/5/25, , 28, 18, , 
2015/5/26, , 30, 19, , 
2015/5/27, , 30, 20, , 
2015/5/28, , 33, 26, , 
2015/5/29, , 30, 20, , 
2015/5/30, , 35, 19, , 
2015/5/31, , 35, 16, , 
2015/6/1, , 40, 25, , 
2015/6/2, , 30, 33, , 
2015/6/3, , 27, 39, , 
2015/6/4, , 26, 33, , 
2015/6/5, , 30, 29, , 
2015/6/6, , 50, 20, , 
2015/6/7, , 46, 33, , 
2015/6/8, , 39, 33, , 
2015/6/9, , 31, 26, , 
2015/6/10, , 46, 19, , 
2015/6/11, , 39, 25, , 
2015/6/12, , 33, 12, , 
2015/6/13, , 40, 11, , 
2015/6/14, , 23, 19, , 
2015/6/15, , 33, 23, , 
2015/6/16, , 36, 24, , 
2015/6/17, , 29, 25, , 
2015/6/18, , 35, 26, , 
2015/6/19, , 37, 21, , 
2015/6/20, , 43, 18, , 
2015/6/21, , 36, 20, , 
2015/6/22, , 35, 25, , 
2015/6/23, , 34, 14, , 
2015/6/24, , 33, 26, , 
2015/6/25, , 39, 26, , 
2015/6/26, , 33, 21, , 
2015/6/27, , 37, 20, , 
2015/6/28, , 31, 34, , 
2015/6/29, , 34, 33, , 
2015/6/30, , 34, 44, , 
2015/1/1, , 20, 41, 2, 
2015/1/2, , 7, 29, 1, 
2015/1/3, , 16, 26, 1, 
2015/1/4, , 13, 37, 2, 
2015/1/5, , 4, 19, 1, 
2015/1/6, , 15, 34, 5, 
2015/1/7, , 6, 33, 1, 
2015/1/8, , 5, 28, 1, 
2015/1/9, , 7, 35, 1, 
2015/1/10, , 4, 24, 1, 
2015/1/11, , 11, 32, 2, 
2015/1/12, , 14, 35, 2, 
2015/1/13, , 13, 31, 1, 
2015/1/14, , 16, 29, 2, 
2015/1/15, , 15, 26, 1, 
2015/1/16, , 13, 17, 1, 
2015/1/17, , 21, 21, 1, 
2015/1/18, , 20, 27, 4, 
2015/1/19, , 17, 17, 1, 
2015/1/20, , 15, , , 
2015/1/22, , 11, 19, , 
2015/1/23, , 16, 8, , 
2015/1/24, , 26, 18, , 
2015/1/25, , 30, 23, , 
2015/1/26, , 19, 27, , 
2015/1/27, , 14, 27, , 
2015/1/28, , 14, 20, , 
2015/1/29, , 17, 12, , 
2015/1/30, , 25, 9, , 
2015/1/31, , 26, 6, , 
2015/2/1, , 28, 23, , 
2015/2/2, , 22, 24, , 
2015/2/3, , 18, 19, , 
2015/2/4, , 21, 23, , 
2015/2/5, , 19, 20, , 
2015/2/6, , 12, , , 
2015/2/11, , 6, 42, , 
2015/2/12, , 5, 33, , 
2015/2/13, , 17, 21, , 
2015/2/14, , 7, 17, , 
2015/2/17, , 8, 27, , 
2015/2/18, , 20, 25, , 
2015/2/19, , 27, 35, , 
2015/2/20, , 19, 22, , 
2015/2/21, , 26, 14, , 
2015/2/22, , 32, 26, , 
2015/2/23, , 20, 12, , 
2015/2/24, , 31, 20, , 
2015/2/25, , 26, 34, , 
2015/2/26, , 14, 24, , 
2015/2/27, , 20, 19, , 
2015/2/28, , 23, 27, , 
2015/3/1, , 20, 17, , 
2015/3/2, , 16, 22, , 
2015/3/3, , 22, 25, , 
2015/3/4, , 16, 21, , 
2015/3/5, , 27, 28, , 
2015/3/6, , 21, 24, , 
2015/3/7, , 27, 23, , 
2015/3/8, , 33, 40, , 
2015/3/9, , 19, 43, , 
2015/3/10, , 24, 58, , 
2015/3/11, , 16, 36, , 
2015/3/12, , 33, 27, , 
2015/3/13, , 33, 17, , 
2015/3/14, , 30, 21, , 
2015/3/15, , 26, 23, , 
2015/3/16, , 25, 22, , 
2015/3/17, , 29, 13, , 
2015/3/18, , 32, 16, , 
2015/3/19, , 33, 12, , 
2015/3/20, , 38, , , 
2015/3/22, , 17, 8, , 
2015/3/23, , 32, 19, , 
2015/3/24, , 24, 23, , 
2015/3/25, , 20, 27, , 
2015/3/26, , 24, 31, , 
2015/3/27, , 16, 20, , 
2015/3/28, , 20, , , 
2015/3/30, , 15, 21, , 
2015/3/31, , 25, 19, , 
2014/10/1, , 8, 34, 1, 
2014/10/2, , 20, 32, 12, 
2014/10/3, , 25, 26, 1, 
2014/10/4, , 36, 13, 1, 
2014/10/5, , 32, 27, 1, 
2014/10/6, , 21, 33, 1, 
2014/10/7, , 21, 36, 1, 
2014/10/8, , 21, 32, 2, 
2014/10/9, , 21, 31, 1, 
2014/10/10, , 12, 14, , 
2014/10/11, , 25, 16, , 
2014/10/12, , 23, 20, , 
2014/10/13, , 23, 28, 6, 
2014/10/14, , 17, 22, 1, 
2014/10/15, , 18, 20, 1, 
2014/10/16, , 16, 30, 2, 
2014/10/17, , 10, 29, , 
2014/10/18, , 21, 20, 1, 
2014/10/19, , 30, 33, 5, 
2014/10/20, , 14, 34, 1, 
2014/10/21, , 19, 19, 1, 
2014/10/22, , 21, 29, 5, 
2014/10/23, , 15, 49, 3, 
2014/10/24, , 3, 41, 1, 
2014/10/25, , 15, 14, 1, 
2014/10/26, , 28, 20, 1, 
2014/10/27, , 27, 23, 1, 
2014/10/28, , 24, 32, 2, 
2014/10/29, , 18, 35, 1, 
2014/10/30, , 16, 25, 2, 
2014/10/31, , 21, 21, 2, 
2014/11/1, , 25, 23, , 
2014/11/2, , 7, , , 
2014/11/4, , 27, 22, 1, 
2014/11/5, , 16, 22, 2, 
2014/11/6, , 14, 22, 1, 
2014/11/7, , 13, 26, , 
2014/11/8, , 12, 19, , 
2014/11/9, , 12, 25, 1, 
2014/11/10, , 13, 33, 2, 
2014/11/11, , 16, 20, 1, 
2014/11/12, , 17, 28, 1, 
2014/11/13, , 14, 45, 3, 
2014/11/14, , 2, 13, , 
2014/11/15, , 23, 9, 3, 
2014/11/16, , 23, 19, 2, 
2014/11/17, , 22, 24, 2, 
2014/11/18, , 16, 27, 3, 
2014/11/19, , 20, 33, 4, 
2014/11/20, , 15, 30, 1, 
2014/11/21, , 15, 23, , 
2014/11/22, , 13, 15, , 
2014/11/23, , 21, 24, 3, 
2014/11/24, , 15, 22, 1, 
2014/11/25, , 11, 31, , 
2014/11/26, , 9, 33, 3, 
2014/11/27, , 9, 23, 2, 
2014/11/28, , 19, 12, , 
2014/11/29, , 24, 10, , 
2014/11/30, , 22, 25, 4, 
2014/12/1, , 18, 21, 1, 
2014/12/2, , 10, 19, , 
2014/12/3, , 10, 19, 6, 
2014/12/4, , 13, 16, 1, 
2014/12/5, , 9, 13, , 
2014/12/6, , 14, 14, 1, 
2014/12/7, , 19, 22, 3, 
2014/12/8, , 15, 16, 1, 
2014/12/9, , 23, 28, 1, 
2014/12/10, , 24, 24, 1, 
2014/12/11, , 13, 25, 1, 
2014/12/12, , 17, 30, 2, 
2014/12/13, , 13, 30, 1, 
2014/12/14, , 14, 26, 2, 
2014/12/15, , 16, 20, 3, 
2014/12/16, , 13, 24, 1, 
2014/12/17, , 10, 27, 11, 
2014/12/18, , 9, 27, 2, 
2014/12/19, , 4, 17, 1, 
2014/12/20, , 10, 24, 1, 
2014/12/21, , 6, 31, 3, 
2014/12/22, , 1, 37, 3, 
2014/12/23, , 4, 36, 2, 
2014/12/24, , 4, 29, 2, 
2014/12/25, , 16, 17, , 
2014/12/26, , 15, 14, 1, 
2014/12/27, , 15, 10, , 
2014/12/28, , 26, , , 
2014/9/25, , 23, 27, 2, 
2014/9/26, , 21, 20, 1, 
2014/9/27, , 34, 17, , 
2014/9/28, , 28, 30, 2, 
2014/9/29, , 18, 27, 1, 
2014/9/30, , 20, 32, 2, 
2015/7/12, , , 23, , 
2015/9/22, , , 22, , 
2014/12/31, , , 19, , 
2015/1/21, , , 25, , 
2015/2/10, , , 55, , 
2015/2/15, , , 35, , 
2015/2/16, , , 34, , 
2015/3/21, , , 23, , 
2015/3/29, , , 27, , 
2014/11/3, , , 17, 1, 
2014/9/24, , , 24, 7, 