fecha,pm10,no2,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,intensidad
2019-01-01,35.0,39.0,6.6,0.0,0.0,0.0,9.0,0.3,3.6,9.0,952.55,950.4,123.5
2019-01-02,23.0,30.0,6.0,0.0,-0.5,-0.5,7.0,0.6,7.8,9.1,951.15,946.95,244.0
2019-01-03,32.5,37.5,7.0,0.0,1.1,1.1,8.0,0.8,6.7,7.7,949.95,947.7,261.5
2019-01-04,34.5,37.0,5.9,0.0,-0.3,-0.3,28.0,0.3,3.6,9.1,951.85,948.65,273.0
2019-01-05,34.0,42.0,5.4,0.0,-1.0,-1.0,26.0,0.6,3.1,9.0,954.1,951.45,186.0
2019-01-06,22.5,39.5,6.6,0.0,-2.0,-2.0,29.0,1.1,3.3,9.1,952.05,949.0,145.0
2019-01-07,27.5,36.5,7.1,0.0,0.4,0.4,10.0,0.6,5.0,9.2,950.35,947.8,146.0
2019-01-08,22.0,31.5,7.1,0.0,0.4,0.4,32.0,0.8,4.4,9.2,951.3,946.5,297.0
2019-01-09,11.0,20.0,7.6,0.0,1.5,1.5,3.0,1.4,7.8,9.2,946.7,940.1,296.0
2019-01-10,22.0,35.0,4.6,0.0,-0.8,-0.8,6.0,2.2,8.3,9.0,943.75,939.2,302.0
2019-01-11,24.5,31.0,2.6,0.0,-3.4,-3.4,24.0,0.6,4.7,9.3,948.4,943.5,309.25
2019-01-12,27.0,30.5,4.4,0.0,-1.8,-1.8,11.0,1.4,4.7,8.9,950.55,947.95,198.0
2019-01-13,51.5,54.5,5.0,0.0,-2.0,-2.0,27.0,0.8,3.6,8.8,949.2,945.05,150.0
2019-01-14,49.5,40.0,6.8,0.0,-0.2,-0.2,24.0,0.6,3.9,9.2,946.1,942.25,273.0
2019-01-15,39.5,29.5,7.6,0.0,1.5,1.5,51.0,1.4,5.15,9.0,943.25,940.25,298.0
2019-01-16,42.5,28.0,5.2,0.0,0.0,0.0,25.0,1.1,7.2,8.3,940.95,937.95,279.0
2019-01-17,35.5,28.0,5.0,0.0,1.9,1.9,8.0,0.8,4.2,0.1,941.65,938.25,294.5
2019-01-18,26.5,25.5,3.6,0.0,-1.5,-1.5,27.0,1.1,6.1,2.1,941.55,938.5,309.0
2019-01-19,17.5,16.0,1.6,5.9,-1.8,-1.8,24.0,0.8,5.3,0.0,938.8,930.65,195.0
2019-01-20,13.5,24.0,6.5,0.0,2.4,2.4,5.0,2.2,10.0,6.0,940.1,929.35,148.0
2019-01-21,16.5,24.5,5.4,0.0,0.0,0.0,5.0,2.5,9.4,8.9,942.55,939.75,270.5
2019-01-22,10.0,10.5,4.4,0.4,-0.5,-0.5,28.0,2.5,12.8,1.6,942.85,933.55,274.75
2019-01-23,12.0,19.0,9.5,0.0,5.5,5.5,30.0,6.1,19.2,6.0,933.1,928.4,277.0
2019-01-24,12.5,27.5,12.1,0.0,7.6,7.6,31.0,3.1,12.8,7.0,937.55,929.55,279.0
2019-01-25,16.0,25.0,10.2,0.0,4.8,4.8,4.0,2.8,10.0,9.7,942.25,937.3,286.5
2019-01-26,10.0,11.0,7.4,0.0,1.2,1.2,24.0,1.1,5.0,9.7,942.75,937.7,185.0
2019-01-27,8.5,11.5,7.4,0.0,2.4,2.4,30.0,3.6,14.7,9.2,938.95,934.75,141.25
2019-01-28,10.5,15.0,8.4,0.0,3.1,3.1,29.0,5.3,18.6,9.0,939.35,935.55,268.0
2019-01-29,10.5,13.5,7.7,0.0,3.8,3.8,29.0,3.9,15.6,3.6,938.8,931.9,275.0
2019-01-30,8.0,10.0,7.2,4.1,3.2,3.2,30.0,3.3,13.9,6.2,934.95,927.2,278.5
2019-01-31,7.0,12.5,10.0,7.2,6.7,6.7,23.0,6.4,17.8,2.8,927.45,919.65,284.0
2019-02-01,6.0,8.0,6.6,0.7,3.8,3.8,25.0,5.0,19.7,4.8,921.05,914.75,295.25
2019-02-02,7.5,14.0,5.0,0.0,1.6,1.6,30.0,4.7,18.1,9.2,939.85,920.4,187.5
2019-02-03,23.5,37.5,4.0,0.0,-2.0,-2.0,24.0,1.4,9.2,9.8,948.95,940.45,146.0
2019-02-04,37.0,41.0,4.6,0.0,-2.8,-2.8,24.0,1.1,4.2,9.3,950.0,947.8,273.0
2019-02-05,29.0,29.5,8.1,0.0,1.0,1.0,25.0,0.8,5.0,9.9,950.55,947.75,278.0
2019-02-06,34.0,33.0,9.3,0.0,3.0,3.0,24.0,1.7,6.4,9.2,948.4,943.95,295.5
2019-02-07,31.5,27.5,9.0,0.0,2.0,2.0,24.0,1.1,5.0,9.3,945.1,942.05,300.0
2019-02-08,26.5,24.0,8.4,0.0,1.7,1.7,24.0,1.1,7.8,9.6,944.55,941.55,311.0
2019-02-09,17.5,10.5,6.8,0.0,1.0,1.0,24.0,1.7,6.1,5.3,945.05,941.95,190.5
2019-02-10,12.0,16.0,7.8,0.0,3.7,3.7,24.0,2.5,11.1,4.0,944.95,941.85,153.0
2019-02-11,15.5,23.0,9.4,0.0,4.4,4.4,29.0,1.9,8.9,9.8,951.05,944.55,292.0
2019-02-12,26.0,29.5,8.0,0.0,2.0,2.0,5.0,1.1,7.2,10.1,952.55,950.1,295.0
2019-02-13,27.5,28.5,9.1,0.0,2.3,2.3,11.0,0.6,4.7,10.3,951.4,948.85,298.5
2019-02-14,32.5,35.0,8.0,0.0,1.8,1.8,12.0,0.8,5.0,10.3,952.65,948.85,309.0
2019-02-15,31.5,20.0,9.0,0.0,2.0,2.0,10.0,0.8,4.4,10.1,949.55,945.7,307.0
2019-02-16,17.5,17.5,11.0,0.0,4.9,4.9,12.0,2.8,8.6,10.1,948.25,944.7,198.0
2019-02-17,24.5,22.5,9.5,0.0,3.7,3.7,8.0,1.7,6.7,10.4,946.85,939.85,157.0
2019-02-18,36.0,26.5,9.4,0.0,4.2,4.2,10.0,1.7,5.6,7.7,941.6,938.4,289.5
2019-02-19,42.0,32.0,9.7,0.0,4.5,4.5,26.0,1.1,5.0,9.4,941.95,939.45,293.0
2019-02-20,46.0,28.5,9.2,0.0,3.1,3.1,24.0,1.1,6.1,9.6,946.35,941.85,293.5
2019-02-21,41.5,36.5,10.5,0.0,3.5,3.5,14.0,1.1,5.3,9.9,951.9,946.15,295.0
2019-02-22,35.5,34.0,11.0,0.0,3.5,3.5,24.0,0.8,5.8,10.2,952.75,949.4,307.5
2019-02-23,35.5,24.0,10.8,0.0,2.5,2.5,9.0,0.8,4.7,7.9,951.3,947.6,196.0
2019-02-24,34.5,39.5,12.3,0.0,5.4,5.4,4.0,0.8,5.3,9.9,952.95,948.9,153.0
2019-02-25,37.0,30.5,12.2,0.0,5.0,5.0,22.0,1.4,4.7,10.5,953.2,948.6,291.0
2019-02-26,25.0,33.0,12.8,0.0,5.0,5.0,18.0,1.4,6.9,10.6,951.1,948.75,299.5
2019-02-27,27.5,38.5,12.8,0.0,5.0,5.0,26.0,1.4,6.1,10.1,950.15,947.55,302.0
2019-02-28,30.0,25.5,11.8,0.0,4.3,4.3,28.0,0.8,5.0,7.3,950.4,946.7,310.5
2019-03-01,26.0,24.0,12.6,0.0,5.5,5.5,22.0,1.7,7.2,10.4,946.45,942.95,296.0
2019-03-02,21.5,21.0,13.5,0.0,6.0,6.0,23.0,1.9,5.8,10.5,947.5,944.85,183.0
2019-03-03,14.5,11.5,13.0,0.0,5.0,5.0,24.0,1.9,10.8,8.6,945.9,940.9,153.0
2019-03-04,13.5,12.5,12.0,0.0,8.4,8.4,25.0,3.6,12.8,5.8,941.45,939.35,272.0
2019-03-05,13.5,14.5,11.6,0.0,7.6,7.6,23.0,3.3,11.9,6.9,940.05,933.35,300.0
2019-03-06,9.0,15.5,9.4,7.0,5.3,5.3,24.0,4.2,18.1,2.9,934.8,925.55,302.0
2019-03-07,13.5,21.5,7.4,0.0,2.1,2.1,24.0,2.5,9.4,9.8,939.2,934.75,303.75
2019-03-08,14.5,21.5,10.2,0.0,4.6,4.6,17.0,0.8,5.6,8.3,949.1,938.85,303.5
2019-03-09,19.5,20.0,11.5,0.0,4.5,4.5,24.0,0.8,4.7,9.9,953.45,949.45,198.75
2019-03-10,15.0,19.0,14.3,0.0,5.4,5.4,30.0,1.7,8.9,10.4,952.0,947.8,158.0
2019-03-11,14.5,20.0,14.6,0.0,8.8,8.8,6.0,1.9,8.6,10.2,951.2,948.65,291.0
2019-03-12,13.5,13.0,13.8,0.0,5.7,5.7,24.0,2.8,10.0,10.0,949.9,943.6,296.0
2019-03-13,11.0,21.0,10.5,0.0,5.3,5.3,29.0,3.3,11.1,10.3,950.65,943.65,297.5
2019-03-14,17.5,33.0,10.6,0.0,2.5,2.5,21.0,1.1,6.7,10.3,951.45,947.25,302.5
2019-03-15,23.0,21.5,14.1,0.0,4.5,4.5,24.0,1.1,5.3,11.0,949.0,945.3,309.0
2019-03-16,18.5,14.5,16.0,0.0,7.0,7.0,24.0,1.9,8.6,10.5,946.0,939.0,198.0
2019-03-17,17.0,10.5,13.8,0.0,7.4,7.4,29.0,3.3,12.5,10.0,942.1,938.25,156.0
2019-03-18,10.0,12.5,9.9,0.0,3.8,3.8,7.0,2.5,11.4,10.6,946.1,942.95,293.0
2019-03-19,9.5,13.0,11.2,0.0,6.3,6.3,6.0,2.8,10.8,10.0,947.75,943.8,302.0
2019-03-20,12.5,19.5,9.9,0.0,5.0,5.0,7.0,2.5,11.4,10.7,948.7,945.25,297.25
2019-03-21,19.5,21.5,9.7,0.0,3.6,3.6,8.0,0.6,7.2,10.8,949.0,945.3,303.0
2019-03-22,21.5,15.5,11.0,0.0,3.3,3.3,9.0,1.4,8.3,10.5,948.75,945.0,285.0
2019-03-23,20.5,11.0,13.4,0.0,6.2,6.2,9.0,2.5,9.7,7.7,947.85,943.0,193.5
2019-03-24,18.0,15.0,15.0,0.0,8.3,8.3,11.0,2.2,8.6,8.7,945.9,941.75,157.0
2019-03-25,16.0,12.0,15.0,0.0,8.2,8.2,7.0,2.5,13.1,11.0,943.95,938.65,288.0
2019-03-26,15.5,24.5,14.2,0.0,6.0,6.0,5.0,5.0,14.7,10.4,943.45,938.0,294.5
2019-03-27,19.0,20.5,11.8,0.0,5.0,5.0,5.0,1.1,8.9,11.0,946.25,942.55,299.5
2019-03-28,21.5,16.0,12.4,0.0,5.7,5.7,14.0,1.4,6.1,10.7,948.1,943.85,298.5
2019-03-29,18.5,13.0,12.1,0.0,6.0,6.0,12.0,2.8,9.2,10.4,946.35,941.75,312.5
2019-03-30,20.0,12.0,12.3,0.0,5.6,5.6,10.0,1.4,6.9,10.4,943.7,937.5,198.5
2019-03-31,12.0,17.0,10.6,0.7,8.6,8.6,12.0,2.2,5.6,0.6,938.1,934.3,158.0
2019-04-01,15.0,21.0,13.0,0.0,8.2,8.2,23.0,1.4,5.3,2.6,937.15,934.5,292.0
2019-04-02,15.5,17.0,13.2,2.0,7.4,7.4,26.0,1.7,10.0,4.3,937.3,933.2,203.5
2019-04-03,12.0,16.5,10.8,0.0,6.5,6.5,34.0,3.6,12.5,9.4,933.25,926.1,305.25
2019-04-04,10.5,17.5,8.0,1.3,1.0,1.0,25.0,2.2,11.4,10.1,927.75,922.4,303.5
2019-04-05,6.0,9.0,7.2,3.0,4.4,4.4,25.0,2.5,18.6,1.7,924.55,920.0,310.5
2019-04-06,6.0,9.0,7.5,2.0,2.4,2.4,24.0,3.6,15.6,4.2,928.55,923.1,199.5
2019-04-07,7.5,14.0,8.6,2.7,3.0,3.0,27.0,2.5,10.8,4.6,935.75,927.6,160.0
2019-04-08,9.0,12.5,11.9,0.3,6.8,6.8,26.0,3.6,12.5,7.1,935.25,932.65,294.0
2019-04-09,7.0,13.5,9.6,1.0,5.0,5.0,28.0,4.4,13.3,3.8,936.05,932.6,298.5
2019-04-10,9.5,18.5,11.1,0.0,6.5,6.5,28.0,4.2,12.2,7.8,938.7,934.65,302.0
2019-04-11,11.5,21.0,10.4,0.0,3.8,3.8,99.0,1.9,8.3,10.0,940.65,938.55,311.25
2019-04-12,16.0,21.0,11.6,0.0,4.0,4.0,28.0,1.7,7.2,11.4,940.95,937.65,291.0
2019-04-13,14.0,12.5,13.6,0.0,5.0,5.0,24.0,1.4,6.4,12.0,941.45,938.35,178.5
2019-04-14,15.5,14.5,17.0,0.0,10.0,10.0,23.0,1.4,10.3,10.9,939.6,936.05,142.0
2019-04-15,14.5,15.0,18.0,0.0,10.8,10.8,24.0,3.3,15.3,8.0,938.6,932.35,244.0
2019-04-16,17.5,9.0,14.8,0.0,7.2,7.2,13.0,0.8,11.1,11.8,940.75,936.2,243.0
2019-04-17,18.0,8.0,17.0,15.5,10.1,10.1,24.0,2.5,11.7,7.4,936.95,930.45,232.0
2019-04-18,5.5,9.0,11.0,7.7,9.1,9.1,10.0,1.7,7.8,0.0,935.6,933.0,110.5
2019-04-19,10.0,6.0,10.4,6.7,9.2,9.2,4.0,2.2,8.3,0.0,941.45,934.35,103.5
2019-04-20,11.5,6.5,14.7,0.0,9.4,9.4,4.0,5.3,15.0,4.0,940.7,937.2,125.0
2019-04-21,13.0,13.5,11.0,0.0,8.7,8.7,4.0,3.9,12.5,0.6,939.5,930.4,125.0
2019-04-22,14.5,14.5,13.1,0.8,7.5,7.5,22.0,1.9,8.3,8.4,928.1,921.0,270.0
2019-04-23,6.5,16.5,9.8,2.3,5.1,5.1,21.0,3.9,16.4,5.0,926.1,918.95,291.5
2019-04-24,7.5,10.5,8.0,27.9,4.5,4.5,24.0,3.1,17.8,0.0,928.4,925.5,296.0
2019-04-25,9.0,13.5,10.1,0.0,6.4,6.4,24.0,5.8,17.8,10.5,940.6,927.7,304.5
2019-04-26,12.0,23.5,12.6,0.0,6.5,6.5,24.0,2.8,9.2,12.5,946.95,940.9,312.75
2019-04-27,13.5,13.0,13.9,0.0,6.3,6.3,6.0,0.8,7.2,12.7,948.4,944.8,203.25
2019-04-28,11.0,16.0,17.5,0.0,10.7,10.7,6.0,1.7,8.1,12.7,945.8,939.95,168.0
2019-04-29,13.0,15.5,19.2,0.0,12.5,12.5,16.0,2.2,7.5,12.8,940.95,937.0,297.25
2019-04-30,13.5,7.5,19.4,0.0,12.6,12.6,8.0,1.7,8.3,12.4,939.15,935.2,314.0
2019-05-01,9.5,7.5,19.2,0.0,12.6,12.6,9.0,1.9,11.7,9.1,936.3,932.8,132.0
2019-05-02,11.5,10.0,19.2,0.0,13.0,13.0,12.0,1.9,7.2,11.8,936.55,932.35,135.0
2019-05-03,8.5,7.0,15.8,0.0,10.1,10.1,7.0,3.3,12.2,11.8,936.35,932.4,225.0
2019-05-04,8.0,7.5,14.8,0.0,6.4,6.4,25.0,1.9,9.2,13.0,937.1,934.4,161.25
2019-05-05,10.5,18.5,16.0,0.0,8.7,8.7,9.0,2.5,9.7,12.9,939.1,936.55,158.0
2019-05-06,16.0,11.0,17.0,0.0,9.0,9.0,25.0,1.9,9.2,13.0,940.55,937.65,271.5
2019-05-07,13.0,7.0,17.6,0.0,10.8,10.8,26.0,3.3,14.2,10.0,939.55,936.35,308.0
2019-05-08,11.5,10.5,16.0,0.0,12.0,12.0,23.0,6.9,18.3,5.2,935.95,932.85,304.5
2019-05-09,10.0,8.0,16.0,0.0,9.0,9.0,25.0,3.3,16.1,11.9,937.3,934.5,308.0
2019-05-10,12.5,11.0,19.9,0.0,14.75,14.75,62.5,3.3,11.4,12.4,939.85,936.3,317.0
2019-05-11,11.0,8.0,20.05,0.0,12.65,12.65,6.0,2.2,12.8,13.1,944.9,939.9,203.75
2019-05-12,10.0,17.0,18.8,0.0,10.3,10.3,6.0,1.7,11.4,13.0,947.5,942.45,166.5
2019-05-13,13.5,16.5,21.35,0.0,12.1,12.1,7.0,1.7,8.9,13.2,943.35,937.7,292.25
2019-05-14,19.0,20.5,21.1,0.0,13.3,13.3,10.0,1.9,6.7,13.1,941.3,935.7,311.0
2019-05-15,16.0,13.0,23.7,0.0,14.4,14.4,31.0,1.7,9.4,12.7,935.85,932.2,168.25
2019-05-16,19.0,10.0,20.35,0.5,10.7,10.7,29.0,2.8,18.1,12.5,933.85,925.9,303.25
2019-05-17,7.5,6.5,14.3,0.0,9.8,9.8,28.0,4.7,14.4,7.8,933.1,929.15,306.0
2019-05-18,6.0,8.0,13.3,0.0,8.0,8.0,28.0,2.2,9.7,10.8,933.05,931.4,190.25
2019-05-19,8.5,14.0,15.3,0.0,9.6,9.6,26.0,1.4,9.2,12.6,934.85,932.45,159.0
2019-05-20,11.0,17.0,15.55,0.0,9.2,9.2,6.0,1.9,7.5,9.4,935.65,933.7,291.25
2019-05-21,13.5,15.0,19.65,0.0,13.25,13.25,3.0,2.2,8.6,9.2,938.55,934.8,296.5
2019-05-22,20.5,21.0,20.85,0.0,13.35,13.35,7.0,1.1,7.8,12.9,940.0,937.4,297.0
2019-05-23,18.0,9.5,21.700000000000006,0.0,14.75,14.75,25.0,2.8,10.8,11.0,939.7,935.7,303.5
2019-05-24,10.0,5.5,19.3,0.0,13.55,13.55,6.0,4.4,12.5,13.0,940.05,935.4,311.0
2019-05-25,8.0,6.5,17.95,0.0,10.55,10.55,6.0,2.5,10.3,13.4,941.65,939.05,195.0
2019-05-26,9.5,14.5,19.1,0.0,10.65,10.65,99.0,2.2,9.7,13.3,941.85,937.1,169.0
2019-05-27,11.0,8.5,21.35,0.0,13.6,13.6,27.0,1.9,10.8,12.7,938.0,933.75,291.5
2019-05-28,10.5,8.5,20.3,0.0,13.45,13.45,5.0,3.1,11.9,12.9,942.3,936.15,299.5
2019-05-29,10.0,11.5,18.8,0.0,10.75,10.75,6.0,2.8,10.8,13.3,945.8,942.2,300.0
2019-05-30,12.0,15.5,22.0,0.0,13.5,13.5,5.0,2.2,9.4,13.4,946.65,942.8,300.0
2019-05-31,18.0,12.5,24.5,0.0,17.0,17.0,10.0,1.7,7.2,13.5,945.75,941.3,304.5
2019-06-01,17.5,11.0,25.3,0.0,17.35,17.35,16.0,1.7,5.8,13.4,944.05,938.65,191.0
2019-06-02,20.5,19.5,26.4,0.0,18.4,18.4,25.0,2.2,8.6,11.9,941.9,937.55,162.0
2019-06-03,22.0,11.0,26.4,0.0,19.700000000000006,19.700000000000006,22.0,3.1,14.4,12.8,939.6,935.3,294.0
2019-06-04,16.0,8.0,23.7,0.0,18.55,18.55,24.0,4.7,13.3,12.9,935.45,930.95,297.5
2019-06-05,12.5,12.0,17.1,0.0,12.25,12.25,29.0,5.0,13.6,12.8,936.2,930.6,302.0
2019-06-06,14.5,10.5,17.35,1.1,10.5,10.5,22.0,3.1,14.2,13.2,935.85,930.35,304.0
2019-06-07,10.5,8.0,15.55,0.0,9.1,9.1,25.0,3.1,13.6,13.3,941.2,931.3,305.75
2019-06-08,19.0,7.5,20.85,0.0,12.2,12.2,17.0,3.1,10.8,10.2,942.6,937.35,188.0
2019-06-09,13.5,13.0,20.7,0.0,14.0,14.0,23.0,2.8,13.3,13.0,939.3,935.85,157.0
2019-06-10,12.5,9.5,20.05,0.0,13.85,13.85,29.0,2.2,9.2,13.3,938.9,934.4,294.0
2019-06-11,9.5,13.5,17.5,0.0,13.5,13.5,9.0,3.6,10.8,8.6,936.35,932.8,293.5
2019-06-12,16.0,14.0,17.45,0.0,9.75,9.75,23.0,1.7,9.4,13.5,936.45,931.45,300.0
2019-06-13,19.0,14.0,21.25,0.0,13.85,13.85,25.0,2.8,9.4,13.0,934.1,930.35,304.0
2019-06-14,15.5,8.0,19.8,0.0,14.45,14.45,23.0,3.9,13.1,13.0,938.65,932.25,297.0
2019-06-15,14.0,14.0,18.6,0.0,11.65,11.65,21.0,1.4,6.1,13.3,941.35,938.7,188.0
2019-06-16,19.0,19.0,21.700000000000006,0.0,14.25,14.25,24.0,2.5,7.8,10.8,941.5,938.0,155.0
2019-06-17,20.0,15.0,23.65,0.0,15.6,15.6,20.0,1.7,8.6,12.4,940.0,935.45,291.0
2019-06-18,18.0,9.5,25.2,0.0,19.5,19.5,26.0,3.6,12.5,13.4,937.35,935.15,297.25
2019-06-19,16.5,12.0,22.05,0.0,16.85,16.85,22.0,3.6,11.4,12.9,938.05,936.0,294.75
2019-06-20,15.5,11.0,22.65,0.0,16.55,16.55,24.0,2.5,10.3,11.0,937.05,933.9,301.5
2019-06-21,14.0,10.5,23.700000000000006,0.0,17.85,17.85,4.0,2.8,9.7,12.7,938.55,935.4,299.25
2019-06-22,22.0,16.0,24.15,0.0,16.9,16.9,7.0,2.8,9.2,11.8,939.65,934.45,178.5
2019-06-23,24.5,13.0,26.0,0.0,18.5,18.5,22.0,2.5,8.1,10.6,937.4,933.7,161.0
2019-06-24,23.5,15.0,26.9,0.0,21.15,21.15,18.0,2.2,8.9,8.0,937.4,934.5,279.25
2019-06-25,31.5,14.5,26.700000000000006,0.0,18.700000000000006,18.700000000000006,19.0,1.9,9.4,13.3,939.45,935.8,291.0
2019-06-26,44.0,13.0,28.65,0.0,21.75,21.75,14.0,1.9,11.7,13.2,940.0,936.85,292.0
2019-06-27,43.0,14.5,30.65,0.0,22.6,22.6,13.0,4.2,14.4,12.5,940.75,936.75,294.5
2019-06-28,27.0,12.0,32.2,0.0,23.75,23.75,11.0,3.6,10.6,12.7,941.8,936.8,288.0
2019-06-29,29.5,11.0,32.1,0.0,24.35,24.35,12.0,1.9,8.1,13.0,939.5,935.9,173.5
2019-06-30,32.0,15.0,31.6,0.0,25.0,25.0,27.0,1.7,8.3,13.0,940.45,937.5,155.5
2019-07-01,28.5,13.5,29.6,0.0,23.3,23.3,7.0,2.5,12.8,12.1,939.6,936.1,285.0
2019-07-02,26.5,11.0,28.7,0.7,22.4,22.4,9.0,1.1,10.0,13.1,939.15,934.05,284.5
