fecha,pm10,no2,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,intensidad
2019-07-03,27.0,9.5,28.6,0.0,21.9,21.9,13.0,2.5,12.8,12.6,937.65,933.85,285.0
2019-07-04,30.0,14.5,27.9,0.0,22.3,22.3,14.0,2.5,10.8,11.5,939.0,935.3,285.0
2019-07-05,22.0,12.5,27.2,0.0,20.5,20.5,22.0,1.9,9.4,13.1,940.5,937.05,270.75
2019-07-06,18.0,10.5,26.6,0.0,19.0,19.0,26.0,2.2,11.4,13.5,939.15,935.05,158.5
2019-07-07,20.5,11.5,26.7,0.0,19.5,19.5,22.0,1.4,7.8,13.3,938.05,932.45,142.5
2019-07-08,17.5,11.5,24.4,0.8,17.6,17.6,28.0,2.2,13.3,12.4,936.7,932.25,276.0
2019-07-09,14.5,14.0,22.8,0.0,16.0,16.0,7.0,2.2,8.9,10.5,939.25,935.5,273.75
2019-07-10,21.0,25.5,25.0,0.0,17.3,17.3,5.0,1.1,7.8,12.9,939.85,936.25,276.0
2019-07-11,28.5,22.0,28.9,0.0,20.4,20.4,22.0,1.7,7.5,13.0,939.15,936.2,283.25
2019-07-12,46.0,14.5,30.9,0.0,22.6,22.6,27.0,1.7,8.6,9.4,939.55,937.0,280.0
2019-07-13,38.5,6.0,29.1,1.2,23.2,23.2,26.0,3.3,12.5,10.6,938.7,933.2,152.75
2019-07-14,17.0,14.0,26.8,0.0,20.0,20.0,7.0,0.8,7.8,12.7,936.6,934.7,137.0
2019-07-15,19.0,13.0,28.0,0.0,19.7,19.7,30.0,3.1,11.4,13.3,937.5,934.6,264.0
2019-07-16,27.5,14.5,28.5,0.0,20.5,20.5,22.0,2.2,8.3,11.8,938.4,933.6,268.0
2019-07-17,25.0,14.5,27.5,0.0,21.7,21.7,22.0,2.2,6.9,10.0,937.3,932.0,269.0
2019-07-18,25.0,14.0,28.2,0.0,21.0,21.0,5.0,1.7,9.7,11.7,938.7,935.45,264.25
2019-07-19,27.0,7.5,30.1,0.0,23.0,23.0,21.0,2.2,9.2,12.6,938.95,934.45,252.0
2019-07-20,33.0,6.0,30.8,0.0,24.3,24.3,23.0,2.2,8.6,12.6,939.0,935.45,145.0
2019-07-21,36.0,10.5,31.2,0.4,23.9,23.9,14.0,1.9,12.5,12.4,943.75,939.2,128.5
2019-07-22,32.5,11.5,30.4,0.0,23.7,23.7,13.0,2.8,10.6,12.5,944.1,939.1,251.5
2019-07-23,31.0,15.5,31.1,0.8,24.5,24.5,21.0,3.1,14.4,8.3,942.15,935.15,259.0
2019-07-24,31.0,18.0,29.5,0.0,22.0,22.0,15.0,1.7,8.1,12.7,939.95,935.25,257.5
2019-07-25,26.0,14.0,29.8,0.0,22.9,22.9,24.0,2.8,11.4,12.8,937.9,934.6,262.5
2019-07-26,13.0,8.0,26.8,0.0,21.7,21.7,22.0,3.1,11.4,12.3,935.5,932.2,245.75
2019-07-27,10.0,5.0,23.0,0.0,18.5,18.5,31.0,3.3,12.2,11.7,934.7,931.25,143.5
2019-07-28,14.0,13.0,23.1,0.0,16.2,16.2,16.0,1.7,8.3,13.0,936.25,932.45,124.5
2019-07-29,14.0,10.0,25.6,0.0,18.5,18.5,23.0,2.5,11.9,13.0,936.7,933.25,248.5
2019-07-30,20.0,6.0,23.7,0.0,16.3,16.3,4.0,1.1,13.3,13.1,941.25,936.3,254.25
2019-07-31,28.5,9.0,26.3,0.4,18.4,18.4,6.0,2.2,11.7,10.4,939.2,933.9,249.5
2019-08-01,25.0,13.0,27.6,0.0,20.5,20.5,25.0,2.5,10.0,12.7,936.95,934.15,229.5
2019-08-02,22.5,11.5,28.0,0.0,20.7,20.7,21.0,1.9,8.3,12.8,938.7,936.15,218.0
2019-08-03,21.0,10.5,28.6,0.0,21.2,21.2,23.0,2.5,10.6,12.9,938.55,934.95,129.0
2019-08-04,21.5,14.0,28.6,0.0,21.3,21.3,24.0,1.9,9.2,12.9,938.55,935.55,111.0
2019-08-05,20.0,11.0,28.4,0.0,20.8,20.8,25.0,2.8,10.3,12.9,938.7,934.95,198.5
2019-08-06,16.0,8.0,28.2,0.0,21.1,21.1,23.0,1.9,10.0,11.9,937.35,933.4,197.0
2019-08-07,13.0,7.0,24.2,0.0,21.5,21.5,25.0,2.5,9.7,0.1,938.25,933.5,191.5
2019-08-08,13.0,4.0,26.0,0.0,18.2,18.2,25.0,2.5,11.4,12.9,938.7,935.75,191.5
2019-08-09,11.0,5.0,26.6,0.0,21.2,21.2,23.0,4.7,15.3,12.8,940.4,936.8,184.75
2019-08-10,13.0,6.0,24.3,0.0,16.6,16.6,24.0,1.9,10.0,12.8,942.25,938.05,118.0
2019-08-11,12.0,7.0,24.4,0.0,19.0,19.0,24.0,3.1,11.4,11.6,940.2,937.25,117.5
2019-08-12,12.0,8.0,21.4,0.0,15.0,15.0,36.0,1.9,11.7,12.8,942.65,939.15,178.0
2019-08-13,14.0,13.0,22.8,0.0,15.4,15.4,7.0,2.2,10.3,12.7,942.8,939.55,179.75
2019-08-14,17.0,10.5,25.3,0.0,17.2,17.2,6.0,1.1,7.5,12.8,943.6,939.6,178.75
2019-08-15,14.0,7.0,28.0,0.0,20.0,20.0,5.0,1.7,10.3,12.9,942.25,938.65,103.5
2019-08-16,17.0,13.5,28.7,0.0,21.2,21.2,7.0,2.2,8.9,12.5,941.5,937.05,148.5
2019-08-17,17.0,13.0,29.4,0.0,22.2,22.2,23.0,2.2,11.1,12.6,939.55,935.3,104.5
2019-08-18,12.0,10.0,27.8,0.0,20.4,20.4,23.0,2.8,12.5,12.3,937.45,934.75,100.5
2019-08-19,13.0,6.0,27.0,0.3,21.2,21.2,9.0,2.2,10.8,10.0,937.95,936.05,176.5
2019-08-20,14.0,7.5,25.2,0.0,20.0,20.0,5.0,3.3,10.0,11.2,942.7,936.95,180.0
2019-08-21,18.5,13.5,24.0,0.9,17.7,17.7,11.0,1.7,15.8,6.7,943.45,939.85,180.0
2019-08-22,17.5,19.0,24.0,0.0,17.0,17.0,12.0,1.7,6.7,12.4,944.1,940.45,181.0
2019-08-23,18.0,17.0,26.2,0.0,19.3,19.3,10.0,0.8,5.3,12.5,944.1,939.9,173.0
2019-08-24,18.5,7.5,27.0,0.0,19.5,19.5,12.0,1.4,7.8,12.3,942.75,938.85,117.5
2019-08-25,16.5,9.5,27.5,3.8,21.4,21.4,12.0,2.8,9.7,9.0,941.0,936.15,109.25
2019-08-26,15.5,12.5,21.0,36.2,14.5,14.5,12.0,1.9,10.3,6.0,939.85,935.25,198.0
2019-08-27,18.5,23.0,21.1,0.0,14.6,14.6,25.0,0.8,6.1,10.8,940.1,938.1,208.0
2019-08-28,21.5,23.0,24.2,0.0,17.5,17.5,23.0,1.7,4.7,12.2,941.3,939.05,211.75
2019-08-29,20.5,16.0,26.0,0.0,19.0,19.0,8.0,0.8,6.9,11.5,943.4,940.8,216.25
2019-08-30,19.5,23.0,26.8,10.6,19.0,19.0,24.0,1.7,12.8,9.9,943.95,940.35,219.0
2019-08-31,20.5,20.0,25.0,0.0,18.0,18.0,15.0,0.6,5.3,10.9,942.05,937.9,147.0
2019-09-01,15.0,12.0,26.2,0.0,19.4,19.4,8.0,1.9,12.2,8.0,938.8,935.9,137.0
2019-09-02,18.0,17.0,25.0,0.0,18.2,18.2,4.0,2.8,11.4,10.7,942.05,939.3,261.5
2019-09-03,19.0,18.5,26.0,0.0,18.6,18.6,24.0,1.7,8.3,10.5,944.0,940.35,272.25
2019-09-04,17.0,7.0,26.1,0.0,19.5,19.5,3.0,1.1,11.1,10.6,942.8,938.25,273.5
2019-09-05,9.0,10.0,21.6,0.0,15.5,15.5,5.0,3.6,13.3,11.0,943.55,940.6,279.0
2019-09-06,11.0,8.0,19.2,0.0,12.2,12.2,4.0,3.1,11.9,11.0,943.7,939.85,276.0
2019-09-07,13.0,9.0,21.6,0.0,14.2,14.2,5.0,1.9,10.6,11.5,942.7,938.6,173.25
2019-09-08,16.0,15.0,22.9,0.0,16.8,16.8,5.0,1.9,8.3,9.7,941.15,937.65,144.0
2019-09-09,14.0,9.0,23.2,0.0,16.4,16.4,26.0,3.3,11.9,9.4,940.0,935.25,283.0
2019-09-10,9.5,8.5,18.0,0.0,13.9,13.9,4.0,3.3,13.9,7.7,941.4,935.05,293.5
2019-09-11,13.5,14.0,19.2,0.0,12.5,12.5,4.0,4.2,14.4,10.2,947.0,940.1,297.75
2019-09-12,18.5,15.0,22.4,0.0,15.9,15.9,3.0,3.3,12.5,9.6,948.65,946.15,292.0
2019-09-13,14.0,11.0,18.2,3.8,15.0,15.0,6.0,3.3,11.7,2.0,948.85,945.85,291.5
2019-09-14,16.0,13.0,18.0,13.7,15.6,15.6,11.0,2.8,9.7,0.4,946.5,943.5,171.25
2019-09-15,18.0,20.5,18.8,0.9,15.5,15.5,8.5,2.35,7.2,3.2,943.65,941.5,137.5
2019-09-16,23.0,19.5,21.0,0.0,16.6,16.6,31.5,1.35,9.45,8.2,942.75,940.25,285.0
2019-09-17,16.5,20.0,22.4,0.0,15.9,15.9,62.0,2.8,12.1,7.8,941.4,937.4,290.0
2019-09-18,19.5,21.0,22.0,0.0,16.5,16.5,16.0,1.65,5.949999999999998,8.6,939.95,937.55,295.0
2019-09-19,23.5,13.0,23.2,0.0,17.5,17.5,9.5,1.7999999999999998,6.25,9.9,939.95,936.9,296.5
2019-09-20,23.0,13.0,20.7,9.5,16.2,16.2,21.5,3.2,14.0,3.8,939.35,935.45,296.0
2019-09-21,19.0,9.0,17.9,3.2,14.6,14.6,22.5,1.4,6.25,1.5,936.9,934.75,181.5
2019-09-22,12.0,20.0,19.2,0.0,14.9,14.9,23.0,3.2,9.3,6.8,940.95,934.6,147.5
2019-09-23,17.0,19.5,17.5,0.0,11.9,11.9,62.0,1.65,6.95,9.4,943.6,941.25,286.0
2019-09-24,14.0,15.5,19.4,0.0,12.0,12.0,26.5,3.2,10.55,10.2,942.55,938.75,292.0
2019-09-25,14.0,21.0,19.0,0.0,14.0,14.0,30.0,1.65,8.75,9.7,941.5,939.05,293.0
2019-09-26,21.5,30.0,20.8,0.0,14.5,14.5,9.0,1.95,5.85,10.3,943.05,940.35,299.5
2019-09-27,16.0,26.5,21.5,0.0,14.8,14.8,22.0,1.65,7.5,10.4,942.65,939.8,301.5
2019-09-28,19.0,21.0,21.1,0.0,13.8,13.8,12.0,1.5499999999999998,6.55,10.6,943.85,940.4,184.5
2019-09-29,18.0,28.5,21.2,0.0,12.7,12.7,23.5,2.4,8.2,10.4,942.15,939.4,157.0
2019-09-30,22.5,28.5,21.5,0.0,14.0,14.0,23.5,1.8,8.9,10.2,941.6,937.9,293.0
2019-10-01,16.0,12.5,20.2,0.0,13.8,13.8,65.5,2.9000000000000004,11.4,10.0,938.55,936.2,296.0
2019-10-02,14.0,24.5,18.1,0.0,13.5,13.5,31.0,2.05,10.7,10.1,941.85,938.6,299.0
2019-10-03,21.5,30.5,18.0,0.0,11.0,11.0,22.0,1.25,5.4,9.3,942.5,939.5,305.0
2019-10-04,19.0,19.5,19.9,0.0,12.6,12.6,23.5,1.65,7.050000000000002,10.1,941.45,937.2,307.0
2019-10-05,16.5,20.0,20.2,0.0,13.4,13.4,26.0,1.65,5.85,10.1,940.1,937.75,190.5
2019-10-06,15.0,32.5,20.0,0.0,13.5,13.5,30.0,1.8,8.3,10.4,942.75,939.95,157.0
2019-10-07,20.5,31.5,20.8,0.0,14.0,14.0,11.5,1.25,6.949999999999998,9.9,942.45,940.6,290.5
2019-10-08,22.0,26.0,21.6,0.0,14.9,14.9,19.0,1.4,6.25,10.3,942.7,938.85,294.75
2019-10-09,18.5,24.0,21.5,0.0,15.2,15.2,3.5,0.8500000000000001,9.05,9.8,940.2,937.3,297.0
2019-10-10,25.0,24.5,20.4,0.0,15.0,15.0,6.5,1.9,9.7,7.3,943.7,940.5,299.5
2019-10-11,23.5,11.0,20.6,0.0,15.6,15.6,11.0,1.4,6.4,9.1,944.2,939.15,302.5
2019-10-12,19.5,15.5,20.8,5.4,15.7,15.7,20.5,2.1,15.15,6.0,940.75,937.0,168.0
2019-10-13,22.0,12.5,18.9,0.0,14.1,14.1,23.0,1.5499999999999998,7.5,10.1,939.4,935.05,153.5
2019-10-14,7.5,13.5,14.0,2.7,8.0,8.0,25.0,5.7,18.45,5.2,940.1,932.7,288.5
2019-10-15,10.0,19.0,11.6,0.0,6.1,6.1,24.5,2.25,8.2,9.9,943.15,940.05,294.25
2019-10-16,14.5,22.0,13.1,0.6,7.1,7.1,22.5,2.35,8.35,10.5,943.25,939.7,292.5
2019-10-17,11.0,15.0,12.8,2.3,9.0,9.0,60.0,1.95,7.8,0.0,941.85,939.7,304.0
2019-10-18,9.0,10.5,16.6,0.1,13.1,13.1,23.0,3.6,11.1,2.0,940.45,935.75,302.5
2019-10-19,6.5,8.0,14.3,18.4,10.7,10.7,23.0,3.2,12.65,5.6,935.95,926.9,194.0
2019-10-20,6.5,20.0,9.6,0.35,6.8,6.8,24.5,4.05,12.1,3.2,937.5,927.5,154.0
2019-10-21,8.0,19.0,10.3,0.0,5.0,5.0,7.0,1.4,5.85,8.7,940.25,937.45,289.25
2019-10-22,7.5,15.5,9.5,10.1,7.2,7.2,5.5,2.8,10.4,0.0,938.65,929.0,295.0
2019-10-23,7.0,21.0,8.6,1.0,6.8,6.8,62.5,2.65,7.35,1.5,934.0,927.75,297.0
2019-10-24,19.5,31.0,12.0,0.0,7.3,7.3,26.5,2.5,7.35,9.3,945.35,934.25,298.5
2019-10-25,25.5,28.5,13.6,0.0,7.8,7.8,12.0,0.95,4.45,10.0,946.4,943.4,305.5
2019-10-26,19.0,25.0,15.2,0.0,8.5,8.5,67.0,0.95,4.9,10.1,944.3,941.75,198.25
2019-10-27,21.0,28.5,15.0,0.0,8.5,8.5,51.5,1.1,4.9,6.8,944.15,941.1,159.5
2019-10-28,29.5,30.0,17.0,0.0,12.0,12.0,22.5,1.7,6.699999999999998,7.7,941.4,939.05,294.0
2019-10-29,43.5,26.0,14.3,0.0,9.9,9.9,55.5,0.7,4.0,7.1,943.35,938.45,311.0
2019-10-30,16.5,15.0,14.4,0.0,10.6,10.6,26.0,1.35,7.8,3.7,945.55,943.1,309.75
2019-10-31,12.0,8.0,18.0,0.5,13.6,13.6,27.0,2.35,8.649999999999999,7.4,946.25,943.75,295.75
2019-11-01,12.5,5.5,17.0,0.15000000000000002,14.1,14.1,25.5,4.45,12.35,4.4,944.75,937.85,147.0
2019-11-02,8.0,5.0,16.0,0.0,13.2,13.2,24.0,5.4,13.45,3.6,937.75,927.6,160.0
2019-11-03,8.0,8.0,14.6,0.0,12.6,12.6,31.0,6.55,19.450000000000006,8.3,934.7,925.35,143.0
2019-11-04,7.0,12.5,13.0,1.8,8.7,8.7,23.5,7.25,16.65,7.3,936.8,929.05,285.5
2019-11-05,6.0,14.5,11.2,1.2,7.5,7.5,27.0,3.9,15.0,6.6,936.8,930.05,292.0
2019-11-06,8.0,12.5,10.6,0.1,7.4,7.4,26.0,2.6,11.4,6.8,938.6,934.6,299.5
2019-11-07,6.0,11.5,8.3,1.0,3.7,3.7,30.0,4.55,12.9,7.6,934.75,932.25,300.5
2019-11-08,6.0,9.5,8.2,0.0,3.0,3.0,28.0,3.6,14.45,9.7,942.35,933.15,310.0
2019-11-09,6.0,10.0,8.4,1.4,5.1,5.1,29.5,4.0,13.05,3.8,942.3,937.6,184.0
2019-11-10,7.5,22.0,7.0,0.0,4.5,4.5,32.5,3.6,12.75,4.8,940.4,937.45,158.0
2019-11-11,11.0,21.0,7.8,0.0,3.9,3.9,16.5,2.1,8.05,1.7,940.3,936.35,291.0
2019-11-12,9.0,11.0,8.0,5.4,2.0,2.0,23.0,2.4,11.8,7.8,938.8,930.65,300.5
2019-11-13,7.0,11.5,12.3,1.8,8.7,8.7,25.0,3.2,15.0,8.4,934.05,928.05,306.5
2019-11-14,5.0,14.5,7.8,0.5,4.9,4.9,26.0,4.7,16.1,4.8,930.25,921.45,300.0
2019-11-15,6.0,13.0,6.7,0.0,3.4,3.4,30.0,2.8,11.9,5.4,930.0,923.6,308.5
2019-11-16,8.0,12.5,5.7,0.0,1.5,1.5,30.0,1.7,9.2,8.5,937.75,929.9,202.5
2019-11-17,7.5,23.0,5.0,3.9,2.4,2.4,23.0,2.2,8.9,0.0,937.5,931.0,154.0
2019-11-18,15.5,32.0,6.8,0.0,3.0,3.0,99.0,2.5,7.5,7.5,938.85,931.1,283.0
2019-11-19,19.0,27.5,5.0,0.0,0.4,0.4,22.0,0.8,5.8,5.7,940.6,935.3,291.5
2019-11-20,18.5,26.5,5.9,5.1,1.0,1.0,26.0,0.6,5.3,0.1,935.45,930.45,295.0
2019-11-21,9.5,20.5,7.2,1.4,5.0,5.0,24.0,0.8,6.1,0.2,930.8,928.7,301.0
2019-11-22,6.0,9.0,9.0,5.7,6.4,6.4,24.0,3.1,13.3,0.1,928.95,914.7,306.5
2019-11-23,7.0,9.0,9.2,0.0,6.5,6.5,27.0,6.1,16.1,5.8,933.7,916.2,201.5
2019-11-24,9.0,14.0,9.1,0.0,5.9,5.9,29.0,3.1,10.3,7.6,937.6,932.95,156.0
2019-11-25,10.5,16.5,12.0,0.0,8.5,8.5,23.0,2.2,8.6,5.1,938.2,935.25,286.0
2019-11-26,10.0,11.0,11.4,2.5,9.5,9.5,26.0,1.7,11.4,0.0,937.75,931.65,294.5
2019-11-27,11.0,13.5,11.0,0.0,8.4,8.4,23.0,2.5,10.8,7.9,936.95,931.7,300.0
2019-11-28,10.5,14.0,9.7,0.0,7.6,7.6,23.0,2.8,9.2,1.4,939.75,936.2,305.0
2019-11-29,10.5,11.0,12.6,0.6,10.9,10.9,24.0,1.9,9.4,0.2,943.15,938.7,318.0
2019-11-30,7.5,14.0,11.4,7.2,7.6,7.6,24.0,3.1,11.4,0.9,943.0,936.05,213.75
2019-12-01,6.0,13.0,7.4,30.2,5.4,5.4,4.0,0.8,7.8,0.0,936.25,931.8,158.5
2019-12-02,6.5,15.5,8.0,0.0,5.3,5.3,5.0,5.0,13.1,5.4,939.1,934.8,292.25
2019-12-03,8.0,20.5,6.5,1.6,2.8,2.8,5.0,3.1,10.6,6.8,938.9,934.95,306.5
2019-12-04,7.5,15.5,8.4,2.3,5.2,5.2,5.0,2.8,10.8,0.0,935.3,929.85,303.0
2019-12-05,8.5,15.5,10.0,0.0,7.7,7.7,9.0,3.9,12.5,7.5,943.45,933.8,314.0
2019-12-06,20.0,24.0,9.6,0.0,6.3,6.3,5.0,1.1,6.1,5.8,945.3,942.85,149.25
2019-12-07,23.0,23.0,7.8,0.0,2.5,2.5,24.0,0.8,3.6,8.8,946.6,944.0,160.0
2019-12-08,20.0,21.0,5.0,2.7,3.0,3.0,16.0,0.3,3.1,0.0,947.9,945.35,132.5
2019-12-09,32.0,29.0,8.2,0.0,4.5,4.5,26.0,1.4,5.8,3.2,951.3,947.15,138.75
2019-12-10,20.5,20.5,6.0,0.0,3.2,3.2,15.0,0.6,4.2,2.4,951.35,946.15,302.0
2019-12-11,8.5,15.0,7.2,0.1,2.7,2.7,29.0,2.8,11.7,5.2,946.35,943.15,306.0
2019-12-12,6.0,12.0,7.1,1.3,3.2,3.2,26.0,3.9,15.6,0.0,945.25,934.95,311.0
2019-12-13,7.5,13.5,11.5,0.0,8.5,8.5,26.0,6.4,14.7,1.7,940.15,934.35,324.25
2019-12-14,7.0,16.5,9.6,0.0,6.2,6.2,22.0,2.5,7.8,7.2,941.25,939.05,213.0
2019-12-15,12.0,16.5,9.5,0.0,7.2,7.2,27.0,1.9,6.7,0.0,939.4,931.95,174.0
2019-12-16,12.0,18.0,10.5,0.3,6.8,6.8,15.0,3.3,9.2,1.8,931.95,921.45,304.0
2019-12-17,12.5,23.0,9.8,0.55,7.1,7.1,11.0,1.7,6.7,1.5,936.5,921.85,316.0
2019-12-18,8.5,17.5,5.8,1.2,3.3,3.3,24.0,0.6,5.0,2.3,941.05,936.3,312.0
2019-12-19,5.5,11.5,9.9,34.6,7.2,7.2,21.0,1.9,16.1,0.0,937.8,922.3,325.0
2019-12-20,7.5,5.0,11.9,9.9,10.7,10.7,24.0,4.2,18.1,2.4,925.85,920.4,327.5
2019-12-21,13.0,6.0,13.3,1.3,10.4,10.4,26.0,6.7,22.5,3.1,931.95,925.05,201.5
2019-12-22,14.0,23.0,10.9,0.0,8.4,8.4,24.0,4.4,16.9,5.0,945.25,931.9,161.5
2019-12-23,20.5,29.0,9.0,0.0,5.0,5.0,25.5,1.5,10.95,6.6,949.9,944.65,192.0
2019-12-24,15.0,21.5,10.0,0.0,4.3,4.3,6.5,1.25,4.45,7.1,951.2,948.25,145.75
2019-12-25,19.0,25.0,10.3,0.0,4.8,4.8,7.0,1.0,4.300000000000002,8.0,948.75,945.8,106.0
2019-12-26,13.5,28.0,10.3,0.0,5.0,5.0,2.5,1.4,6.1,7.9,950.4,946.85,244.5
2019-12-27,24.0,33.5,8.9,0.0,2.5,2.5,5.0,0.8,6.1,8.4,951.45,949.0,252.0
2019-12-28,18.5,31.5,8.2,0.0,2.0,2.0,21.0,0.6,4.15,9.0,950.75,948.8,168.0
2019-12-29,16.5,17.0,7.8,0.0,2.0,2.0,67.0,0.8,3.75,9.0,952.25,949.5,145.25
2019-12-31,35.5,28.5,6.8,0.0,1.5,1.5,21.0,0.55,3.1,8.7,953.1,950.75,174.0
