fecha,pm10,no2,intensidad,tmed,tmin,tmax,sol,prec,dir,velmedia,racha,presmax,presmin,season,season_name,year,month,weekday,weekday-type,weekday-type-bool,month-year
2018-01-01,8.0,15.0,131.0,6.9,1.7,11.6,5.9,0.0,26.0,3.1,10.0,953.25,950.0,1,Winter,2018,1,0,working day,0,1-2018
2018-01-02,8.5,18.0,256.5,10.4,6.3,13.4,7.0,0.0,29.0,2.8,11.9,953.25,950.9,1,Winter,2018,1,1,working day,0,1-2018
2018-01-03,8.0,16.0,272.5,10.9,7.2,14.6,4.6,0.0,23.0,1.7,8.6,954.15,951.05,1,Winter,2018,1,2,working day,0,1-2018
2018-01-04,5.0,16.5,284.0,11.3,7.9,14.3,5.8,0.0,25.0,2.2,7.8,951.55,942.35,1,Winter,2018,1,3,working day,0,1-2018
2018-01-05,3.0,14.5,272.0,8.2,5.2,11.4,1.6,13.6,22.0,3.1,11.7,942.35,925.0,1,Winter,2018,1,4,working day,0,1-2018
2018-01-06,3.0,14.0,156.0,3.3,1.4,5.3,0.0,21.1,4.0,1.7,8.6,925.0,918.6,1,Winter,2018,1,5,weekend,1,1-2018
2018-01-07,9.5,24.0,145.5,2.2,0.9,3.8,0.0,3.3,12.0,2.8,7.5,928.4,918.45,1,Winter,2018,1,6,weekend,1,1-2018
2018-01-08,16.0,30.0,303.25,3.9,-0.5,8.5,8.5,0.0,26.0,1.4,6.1,936.6,928.25,1,Winter,2018,1,0,working day,0,1-2018
2018-01-09,10.0,24.5,307.0,1.5,-1.5,4.5,0.0,2.2,21.0,1.1,4.7,940.2,935.9,1,Winter,2018,1,1,working day,0,1-2018
2018-01-10,5.5,19.0,308.0,5.0,2.0,7.0,0.3,0.6,24.0,2.2,10.0,942.15,938.1,1,Winter,2018,1,2,working day,0,1-2018
2018-01-11,13.0,30.0,312.75,5.7,2.0,9.0,8.6,0.0,29.0,3.3,13.6,945.7,941.35,1,Winter,2018,1,3,working day,0,1-2018
2018-01-12,16.5,31.0,324.75,3.8,-0.3,9.0,6.7,0.0,28.0,1.4,6.4,946.8,942.95,1,Winter,2018,1,4,working day,0,1-2018
2018-01-13,7.0,15.0,208.0,3.2,1.5,4.9,1.1,6.0,26.0,1.1,7.2,943.15,937.45,1,Winter,2018,1,5,weekend,1,1-2018
2018-01-14,12.5,25.0,154.0,4.6,1.5,7.4,5.2,0.0,23.0,1.9,6.1,943.3,938.45,1,Winter,2018,1,6,weekend,1,1-2018
2018-01-15,16.0,28.0,302.0,3.8,-1.1,8.7,8.1,0.0,23.0,1.1,6.4,948.8,943.1,1,Winter,2018,1,0,working day,0,1-2018
2018-01-16,14.0,25.5,304.0,7.6,1.8,13.5,9.3,0.0,25.0,1.25,7.65,949.95,946.65,1,Winter,2018,1,1,working day,0,1-2018
2018-01-17,16.0,35.0,312.0,9.1,4.15,14.1,9.3,0.0,28.0,1.9500000000000002,10.25,947.5999999999999,944.8499999999999,1,Winter,2018,1,2,working day,0,1-2018
2018-01-18,20.5,40.0,313.25,7.8,2.2,15.0,9.4,0.0,10.0,1.4,4.7,947.3,942.0,1,Winter,2018,1,3,working day,0,1-2018
2018-01-19,17.5,31.5,322.0,8.9,2.8,15.4,8.8,0.0,12.0,1.1,5.3,946.45,940.9,1,Winter,2018,1,4,working day,0,1-2018
2018-01-20,9.5,22.0,208.0,8.1,3.6,13.4,2.0,0.0,33.0,1.9,7.8,948.6,945.95,1,Winter,2018,1,5,weekend,1,1-2018
2018-01-21,14.5,26.0,158.5,11.4,5.8,18.3,9.4,0.0,33.0,1.1,8.3,950.7,948.25,1,Winter,2018,1,6,weekend,1,1-2018
2018-01-22,16.0,32.5,299.0,9.75,4.5,14.95,9.2,0.0,52.5,0.8500000000000001,5.55,950.2,947.55,1,Winter,2018,1,0,working day,0,1-2018
2018-01-23,23.5,32.0,304.0,10.3,3.75,16.799999999999997,8.7,0.0,2.5,1.25,5.15,949.9,947.6,1,Winter,2018,1,1,working day,0,1-2018
2018-01-24,24.5,28.5,306.0,9.1,3.4,15.0,8.8,0.0,24.0,1.1,3.9,948.9,945.2,1,Winter,2018,1,2,working day,0,1-2018
2018-01-25,4.5,18.5,308.25,5.8,3.0,8.5,0.4,3.1,36.0,1.9,9.2,945.35,937.2,1,Winter,2018,1,3,working day,0,1-2018
2018-01-26,4.0,12.5,319.0,5.9,2.6,9.2,8.9,0.0,19.0,3.9,13.9,947.9,938.35,1,Winter,2018,1,4,working day,0,1-2018
2018-01-27,5.0,11.5,202.0,6.8,2.2,10.5,8.1,0.0,4.0,3.3,13.3,952.3,947.4,1,Winter,2018,1,5,weekend,1,1-2018
2018-01-28,15.0,24.5,155.5,8.4,3.5,14.0,8.2,0.0,5.0,4.7,15.0,956.7,951.15,1,Winter,2018,1,6,weekend,1,1-2018
2018-01-29,17.5,33.5,301.5,9.0,4.0,14.0,9.4,0.0,6.0,1.1,6.1,956.5,951.1,1,Winter,2018,1,0,working day,0,1-2018
2018-01-30,20.0,38.5,303.0,7.9,2.4,13.4,9.2,0.0,5.0,1.4,5.6,952.15,946.45,1,Winter,2018,1,1,working day,0,1-2018
2018-01-31,20.0,36.0,308.0,7.6,1.7,13.9,9.2,0.0,27.0,0.8,4.2,947.55,938.75,1,Winter,2018,1,2,working day,0,1-2018
2018-02-01,5.0,20.0,311.5,6.3,0.6,11.7,4.0,0.1,32.0,2.8,13.3,938.75,928.6,1,Winter,2018,2,3,working day,0,2-2018
2018-02-02,7.0,18.5,321.5,3.6,-1.0,8.2,9.4,0.0,99.0,2.8,13.3,939.2,930.2,1,Winter,2018,2,4,working day,0,2-2018
2018-02-03,5.0,15.0,205.0,5.2,0.2,10.6,6.1,2.3,28.0,3.1,11.1,940.8,933.75,1,Winter,2018,2,5,weekend,1,2-2018
2018-02-04,4.5,19.5,157.5,3.0,0.8,5.3,0.0,17.3,4.0,2.2,10.6,933.75,928.6,1,Winter,2018,2,6,weekend,1,2-2018
2018-02-05,7.0,19.5,274.5,1.6,0.6,2.6,0.0,13.9,4.0,2.2,9.4,929.8,926.2,1,Winter,2018,2,0,working day,0,2-2018
2018-02-06,8.0,23.0,302.75,4.0,0.5,7.5,6.9,0.0,1.0,2.8,9.2,933.65,929.2,1,Winter,2018,2,1,working day,0,2-2018
2018-02-07,9.5,26.0,308.5,2.2,-2.3,6.8,9.3,0.0,6.0,2.8,9.2,939.6,933.6,1,Winter,2018,2,2,working day,0,2-2018
2018-02-08,18.0,35.5,311.0,2.1,-2.9,7.1,8.5,0.0,5.0,1.7,7.5,941.2,939.15,1,Winter,2018,2,3,working day,0,2-2018
2018-02-09,6.5,19.0,320.5,3.1,-3.0,9.0,6.3,0.0,7.0,0.8,7.5,942.95,939.75,1,Winter,2018,2,4,working day,0,2-2018
2018-02-10,13.0,24.5,205.5,5.3,0.4,10.2,10.0,0.0,5.0,1.9,9.2,943.8,941.2,1,Winter,2018,2,5,weekend,1,2-2018
2018-02-11,6.5,21.0,158.0,7.5,0.7,15.2,9.1,0.1,28.0,3.1,11.7,943.4,939.55,1,Winter,2018,2,6,weekend,1,2-2018
2018-02-12,11.0,24.0,300.25,6.6,2.5,10.5,7.0,0.0,31.0,1.7,9.7,942.3,938.85,1,Winter,2018,2,0,working day,0,2-2018
2018-02-13,7.5,17.5,308.0,4.2,-0.8,9.3,5.7,0.0,24.0,3.6,13.6,942.2,938.7,1,Winter,2018,2,1,working day,0,2-2018
2018-02-14,15.0,24.0,314.0,8.2,5.6,10.5,0.9,0.0,25.0,3.1,11.4,943.75,939.7,1,Winter,2018,2,2,working day,0,2-2018
2018-02-15,20.5,23.5,295.0,8.4,5.6,10.9,0.0,0.0,25.0,1.4,7.2,947.35,943.6,1,Winter,2018,2,3,working day,0,2-2018
2018-02-16,21.0,19.0,298.5,11.0,6.8,15.1,6.4,0.0,24.0,1.7,5.0,946.9,942.4,1,Winter,2018,2,4,working day,0,2-2018
2018-02-17,7.5,13.0,192.0,10.0,5.6,14.7,3.6,0.0,7.0,1.7,10.8,945.6,942.75,1,Winter,2018,2,5,weekend,1,2-2018
2018-02-18,6.5,19.0,156.0,7.6,1.5,13.6,10.2,0.0,7.0,1.7,8.3,945.35,941.35,1,Winter,2018,2,6,weekend,1,2-2018
2018-02-19,8.0,20.5,308.5,10.8,6.3,15.6,8.1,0.0,3.0,1.9,10.0,941.75,938.9,1,Winter,2018,2,0,working day,0,2-2018
2018-02-20,7.0,18.0,305.0,10.1,4.4,15.4,9.6,0.0,4.0,3.3,12.8,940.05,936.45,1,Winter,2018,2,1,working day,0,2-2018
2018-02-21,12.0,24.0,308.0,7.0,2.2,12.0,10.4,0.0,4.0,3.6,12.5,936.5,930.3,1,Winter,2018,2,2,working day,0,2-2018
2018-02-22,14.0,26.5,307.5,4.5,-2.5,11.5,10.5,0.0,5.0,2.2,7.5,932.5,928.35,1,Winter,2018,2,3,working day,0,2-2018
2018-02-23,19.0,30.5,317.5,4.0,-2.6,10.6,10.7,0.0,8.0,1.4,8.3,929.85,926.35,1,Winter,2018,2,4,working day,0,2-2018
2018-02-24,23.0,31.0,209.0,4.8,-2.1,11.8,10.7,0.0,17.0,1.4,5.8,930.6,927.0,1,Winter,2018,2,5,weekend,1,2-2018
2018-02-25,24.5,41.0,160.0,6.7,-1.0,14.4,10.6,0.0,22.0,1.4,5.8,934.25,930.5,1,Winter,2018,2,6,weekend,1,2-2018
2018-02-26,19.0,30.5,301.5,8.8,1.1,16.8,8.4,0.0,7.0,1.1,8.9,933.5,924.4,1,Winter,2018,2,0,working day,0,2-2018
2018-02-27,13.0,30.5,309.0,3.6,1.5,5.6,0.0,17.5,4.0,1.7,8.9,926.55,923.05,1,Winter,2018,2,1,working day,0,2-2018
2018-02-28,6.0,19.0,313.5,7.8,3.5,12.0,0.0,18.8,21.0,1.9,14.2,923.05,913.5,1,Winter,2018,2,2,working day,0,2-2018
2018-03-01,7.0,24.5,318.5,8.4,4.9,11.5,0.6,17.3,25.0,4.2,25.8,919.2,905.0,2,Spring,2018,3,3,working day,0,3-2018
2018-03-02,6.0,15.5,329.5,6.0,3.2,8.5,0.1,15.3,23.0,1.9,14.7,921.1,915.8,2,Spring,2018,3,4,working day,0,3-2018
2018-03-03,5.5,14.0,211.5,9.2,5.3,13.0,3.8,12.9,26.0,3.6,15.8,923.3,918.3,2,Spring,2018,3,5,weekend,1,3-2018
2018-03-04,5.5,16.5,162.25,9.3,5.4,13.0,5.2,5.5,19.0,2.5,11.1,921.2,917.3,2,Spring,2018,3,6,weekend,1,3-2018
2018-03-05,5.5,17.5,308.25,7.0,5.1,8.9,1.2,1.9,24.0,3.6,11.4,921.4,913.0,2,Spring,2018,3,0,working day,0,3-2018
2018-03-06,6.0,16.0,308.0,7.4,3.5,10.7,3.6,1.3,24.0,3.1,12.5,926.2,921.1,2,Spring,2018,3,1,working day,0,3-2018
2018-03-07,10.0,24.0,312.75,6.8,2.5,11.1,8.4,2.6,25.0,2.2,8.9,932.6,926.2,2,Spring,2018,3,2,working day,0,3-2018
2018-03-08,12.0,26.0,308.5,7.7,4.5,11.0,0.6,1.0,17.0,1.1,5.8,933.9,928.2,2,Spring,2018,3,3,working day,0,3-2018
2018-03-09,7.0,21.0,324.0,10.2,9.0,11.5,0.0,9.4,15.0,3.1,11.1,934.2,928.3,2,Spring,2018,3,4,working day,0,3-2018
2018-03-10,6.5,10.5,171.0,9.7,7.0,12.3,0.9,24.4,23.0,2.8,12.8,928.3,923.8,2,Spring,2018,3,5,weekend,1,3-2018
2018-03-11,6.5,12.0,161.0,8.4,5.8,11.1,6.3,1.3,24.0,6.4,17.5,929.4,922.8,2,Spring,2018,3,6,weekend,1,3-2018
2018-03-12,9.5,19.5,316.0,9.8,6.2,13.2,8.5,1.2,24.0,4.2,13.3,937.9,929.4,2,Spring,2018,3,0,working day,0,3-2018
2018-03-13,9.5,22.0,297.0,10.3,6.4,14.0,3.2,0.3,23.0,2.2,10.0,937.3,934.7,2,Spring,2018,3,1,working day,0,3-2018
2018-03-14,6.0,16.5,312.0,9.2,5.8,13.1,0.0,22.9,23.0,3.1,16.7,936.1,920.8,2,Spring,2018,3,2,working day,0,3-2018
2018-03-15,6.0,14.5,320.5,9.1,5.8,12.5,8.3,0.05,24.0,5.3,15.8,926.7,920.7,2,Spring,2018,3,3,working day,0,3-2018
2018-03-16,5.5,12.5,326.5,8.2,4.6,11.7,7.5,3.2,25.0,3.3,11.9,928.0,925.4,2,Spring,2018,3,4,working day,0,3-2018
2018-03-17,5.0,11.0,204.5,6.2,2.0,10.2,2.3,7.3,26.0,2.8,11.7,927.3,920.8,2,Spring,2018,3,5,weekend,1,3-2018
2018-03-18,6.0,15.5,163.0,8.4,3.0,13.2,8.9,0.0,29.0,3.9,11.4,931.5,922.0,2,Spring,2018,3,6,weekend,1,3-2018
2018-03-19,5.5,14.0,316.5,6.5,3.4,9.6,2.5,4.4,30.0,3.9,20.0,931.5,924.4,2,Spring,2018,3,0,working day,0,3-2018
2018-03-20,7.5,15.0,312.5,6.1,1.9,10.0,9.2,0.0,5.0,5.3,15.6,941.6,929.8,2,Spring,2018,3,1,working day,0,3-2018
2018-03-21,10.0,23.0,313.25,7.1,1.1,12.3,10.8,0.0,34.0,4.2,12.8,945.1,940.9,2,Spring,2018,3,2,working day,0,3-2018
2018-03-22,15.0,26.5,320.0,6.0,-2.0,13.5,10.8,0.0,27.0,2.2,6.4,944.8,939.0,2,Spring,2018,3,3,working day,0,3-2018
2018-03-23,7.0,7.0,308.0,8.4,3.5,14.2,0.7,3.5,27.0,3.1,18.6,939.1,921.9,2,Spring,2018,3,4,working day,0,3-2018
2018-03-24,4.5,8.5,184.0,7.6,3.4,11.3,5.0,0.0,30.0,6.1,22.5,928.8,921.8,2,Spring,2018,3,5,weekend,1,3-2018
2018-03-25,7.0,19.5,148.0,8.6,4.4,13.4,7.2,0.0,29.0,2.5,10.8,937.8,928.0,2,Spring,2018,3,6,weekend,1,3-2018
2018-03-26,9.0,18.0,263.5,9.2,3.5,15.5,10.5,0.0,31.0,1.9,8.6,944.5,937.8,2,Spring,2018,3,0,working day,0,3-2018
2018-03-27,13.5,21.0,262.0,14.3,8.1,20.6,10.7,0.0,27.0,2.5,12.5,945.6,943.2,2,Spring,2018,3,1,working day,0,3-2018
2018-03-28,8.5,7.0,248.0,14.7,8.4,21.0,10.6,0.0,24.0,3.3,12.2,943.3,934.0,2,Spring,2018,3,2,working day,0,3-2018
2018-03-29,6.0,6.0,122.0,11.3,7.4,15.3,9.0,0.8,24.0,4.2,14.7,934.2,928.3,2,Spring,2018,3,3,working day,0,3-2018
2018-03-30,4.0,7.5,111.5,7.8,4.0,11.7,8.2,1.9,24.0,4.2,17.5,928.5,925.1,2,Spring,2018,3,4,working day,0,3-2018
2018-03-31,7.5,15.0,137.0,8.8,2.5,14.5,10.5,0.0,26.0,3.9,13.3,938.5,926.9,2,Spring,2018,3,5,weekend,1,3-2018
2018-04-01,9.0,20.0,138.5,10.7,3.9,17.5,7.6,0.0,12.0,1.4,6.7,939.6,932.35,2,Spring,2018,4,6,weekend,1,4-2018
2018-04-02,8.0,12.0,283.5,13.8,8.0,19.4,9.1,2.4,24.0,3.3,11.7,932.4,927.65,2,Spring,2018,4,0,working day,0,4-2018
2018-04-03,7.0,9.0,307.0,12.3,8.0,16.2,6.7,0.0,21.0,4.4,15.3,931.55,928.8,2,Spring,2018,4,1,working day,0,4-2018
2018-04-04,11.0,23.0,314.5,11.2,6.4,16.0,7.8,0.0,25.0,5.0,15.3,941.2,931.5,2,Spring,2018,4,2,working day,0,4-2018
2018-04-05,14.0,31.0,320.5,11.6,4.7,18.5,10.0,0.0,11.0,1.1,6.7,942.0,935.6,2,Spring,2018,4,3,working day,0,4-2018
2018-04-06,10.0,18.0,325.5,13.1,8.7,17.5,2.9,3.3,13.0,1.9,8.9,935.6,928.1,2,Spring,2018,4,4,working day,0,4-2018
2018-04-07,6.0,9.0,213.0,9.4,7.0,11.4,0.3,3.0,23.5,2.25,7.9,930.05,927.8,2,Spring,2018,4,5,weekend,1,4-2018
2018-04-08,5.0,12.0,170.0,10.4,5.0,15.5,8.4,2.5,26.5,3.6,12.9,930.55,928.35,2,Spring,2018,4,6,weekend,1,4-2018
2018-04-09,4.0,20.0,306.25,6.1,3.6,8.6,2.5,2.0,23.0,5.55,15.4,930.6,927.7,2,Spring,2018,4,0,working day,0,4-2018
2018-04-10,5.0,16.0,313.0,5.0,2.9,7.1,0.0,15.2,24.0,6.4,13.6,929.6,916.45,2,Spring,2018,4,1,working day,0,4-2018
2018-04-11,6.0,17.0,298.5,6.8,2.5,11.1,0.6,0.1,28.0,5.800000000000002,17.2,925.9,918.45,2,Spring,2018,4,2,working day,0,4-2018
2018-04-12,6.0,20.0,320.0,8.1,4.5,11.7,1.7,7.0,25.5,2.6,9.85,932.4,923.25,2,Spring,2018,4,3,working day,0,4-2018
2018-04-13,8.0,19.0,323.5,9.8,4.6,14.3,7.7,0.3,23.5,2.05,8.75,934.55,923.55,2,Spring,2018,4,4,working day,0,4-2018
2018-04-14,8.0,12.0,211.0,10.8,4.5,17.4,11.0,0.1,24.5,1.1,6.800000000000002,939.05,934.55,2,Spring,2018,4,5,weekend,1,4-2018
2018-04-15,7.0,13.0,160.0,12.6,8.2,17.1,6.9,11.2,62.0,4.75,12.75,939.35,934.2,2,Spring,2018,4,6,weekend,1,4-2018
2018-04-16,12.0,25.0,305.75,12.3,5.6,18.3,11.8,0.0,30.5,3.6,10.8,943.65,935.3,2,Spring,2018,4,0,working day,0,4-2018
2018-04-17,15.0,27.0,310.5,14.5,7.0,21.6,12.1,0.0,25.5,1.4,5.699999999999998,946.25,943.65,2,Spring,2018,4,1,working day,0,4-2018
2018-04-18,19.0,17.0,312.0,17.1,10.0,24.5,12.5,0.0,14.5,1.9,7.75,946.1,943.45,2,Spring,2018,4,2,working day,0,4-2018
2018-04-19,26.0,12.0,317.5,17.4,12.0,22.9,12.1,0.0,11.0,2.8,9.2,945.65,941.3,2,Spring,2018,4,3,working day,0,4-2018
2018-04-20,27.0,13.0,326.0,16.9,11.6,22.2,10.5,0.0,12.0,3.3,12.2,943.15,939.55,2,Spring,2018,4,4,working day,0,4-2018
2018-04-21,25.0,18.0,206.25,15.7,10.4,19.9,2.9,0.0,4.0,2.8,9.2,942.05,938.5,2,Spring,2018,4,5,weekend,1,4-2018
2018-04-22,23.0,21.0,166.0,17.6,12.1,23.0,7.8,0.0,9.0,1.9,8.9,940.3,936.0,2,Spring,2018,4,6,weekend,1,4-2018
2018-04-23,24.0,19.0,307.0,19.4,14.2,24.3,6.6,0.0,6.0,2.8,8.3,940.95,938.8,2,Spring,2018,4,0,working day,0,4-2018
2018-04-24,23.0,23.0,312.25,19.3,13.3,25.6,6.9,0.0,13.0,1.4,7.8,940.4,937.95,2,Spring,2018,4,1,working day,0,4-2018
2018-04-25,24.0,22.0,313.5,20.4,12.4,28.5,11.3,0.0,16.0,2.8,10.8,940.6,936.1,2,Spring,2018,4,2,working day,0,4-2018
2018-04-26,22.0,15.0,320.0,18.8,12.0,26.4,12.2,0.0,25.0,2.5,8.3,940.5,936.05,2,Spring,2018,4,3,working day,0,4-2018
2018-04-27,14.0,8.0,320.5,18.6,13.0,24.4,12.0,0.0,23.0,3.1,10.8,936.2,932.95,2,Spring,2018,4,4,working day,0,4-2018
2018-04-28,9.0,7.0,178.75,14.4,9.2,18.7,10.9,6.2,24.0,3.6,11.9,933.75,929.15,2,Spring,2018,4,5,weekend,1,4-2018
2018-04-29,6.0,12.0,131.0,8.2,3.4,12.6,6.4,3.8,24.0,4.4,14.4,936.1,927.8,2,Spring,2018,4,6,weekend,1,4-2018
2018-04-30,5.0,10.0,230.0,7.4,2.9,12.2,9.0,2.5,27.0,1.9,12.5,937.1,934.9,2,Spring,2018,4,0,working day,0,4-2018
2018-05-01,7.0,13.0,124.0,10.5,4.6,16.4,11.8,0.0,10.0,1.7,7.2,937.6,935.0,2,Spring,2018,5,1,working day,0,5-2018
2018-05-02,8.0,20.0,142.5,11.6,5.6,17.8,9.8,0.0,26.0,1.9,8.6,937.6,935.6,2,Spring,2018,5,2,working day,0,5-2018
2018-05-03,8.0,11.0,311.0,14.4,9.3,19.5,10.0,0.0,6.0,2.5,9.7,937.55,934.6,2,Spring,2018,5,3,working day,0,5-2018
2018-05-04,11.0,10.0,321.5,13.4,5.9,20.7,12.6,0.0,5.0,2.8,11.7,937.8,935.05,2,Spring,2018,5,4,working day,0,5-2018
2018-05-05,12.0,8.0,217.0,16.4,8.6,24.3,12.8,0.1,12.0,1.7,13.3,939.85,936.05,2,Spring,2018,5,5,weekend,1,5-2018
2018-05-06,13.0,20.0,176.0,18.4,12.4,24.4,12.4,1.5,8.0,1.7,12.5,940.85,936.45,2,Spring,2018,5,6,weekend,1,5-2018
2018-05-07,14.0,28.0,306.25,17.6,12.0,23.0,5.2,1.2,9.0,1.4,10.6,939.4,935.25,2,Spring,2018,5,0,working day,0,5-2018
2018-05-08,16.0,21.0,313.5,18.8,11.9,26.3,8.3,0.0,5.0,1.4,7.8,936.15,932.9,2,Spring,2018,5,1,working day,0,5-2018
2018-05-09,12.0,14.0,307.0,19.1,12.4,26.4,11.5,0.0,30.0,1.9,9.7,934.7,931.6,2,Spring,2018,5,2,working day,0,5-2018
2018-05-10,14.0,20.0,321.0,19.0,13.4,24.9,11.1,0.0,5.0,2.5,10.3,938.6,933.7,2,Spring,2018,5,3,working day,0,5-2018
2018-05-11,13.0,9.0,324.0,18.8,12.6,25.1,11.9,0.0,26.0,2.2,9.4,940.15,937.0,2,Spring,2018,5,4,working day,0,5-2018
2018-05-12,7.0,7.0,196.0,14.6,9.5,20.2,8.7,0.0,25.0,3.9,12.5,940.5,936.35,2,Spring,2018,5,5,weekend,1,5-2018
2018-05-13,6.0,14.0,155.75,11.3,5.0,17.6,12.7,0.0,26.0,3.9,10.3,943.05,940.45,2,Spring,2018,5,6,weekend,1,5-2018
2018-05-14,7.0,7.0,293.0,14.6,9.9,19.4,10.4,0.0,7.0,1.9,10.8,942.3,939.45,2,Spring,2018,5,0,working day,0,5-2018
2018-05-15,11.0,12.0,161.5,15.7,7.7,23.7,12.8,0.0,4.0,2.2,12.2,941.3,936.95,2,Spring,2018,5,1,working day,0,5-2018
2018-05-16,12.0,16.0,306.5,18.4,11.5,25.3,12.8,0.0,4.0,2.5,11.4,939.15,935.05,2,Spring,2018,5,2,working day,0,5-2018
2018-05-17,14.0,17.0,315.5,20.0,14.5,25.9,9.7,0.0,5.0,1.4,9.4,937.9,934.45,2,Spring,2018,5,3,working day,0,5-2018
2018-05-18,13.0,13.0,318.0,18.2,13.6,22.9,8.0,0.7,17.0,1.7,9.2,939.2,936.45,2,Spring,2018,5,4,working day,0,5-2018
2018-05-19,10.0,8.0,199.25,18.8,12.4,25.2,8.7,0.05,4.0,0.6,11.1,939.95,936.6,2,Spring,2018,5,5,weekend,1,5-2018
2018-05-20,12.0,19.0,164.0,17.8,12.7,22.5,8.7,0.0,8.0,1.4,11.9,938.6,933.5,2,Spring,2018,5,6,weekend,1,5-2018
2018-05-21,12.0,25.0,307.0,18.7,13.0,24.3,7.0,0.0,8.0,0.8,9.4,935.8,932.4,2,Spring,2018,5,0,working day,0,5-2018
2018-05-22,14.0,24.0,305.75,17.8,11.7,24.1,6.2,0.05,33.0,1.7,7.8,938.1,935.2,2,Spring,2018,5,1,working day,0,5-2018
2018-05-23,14.0,20.0,305.0,20.4,13.5,27.2,10.3,0.35,23.0,1.7,16.4,939.05,936.0,2,Spring,2018,5,2,working day,0,5-2018
2018-05-24,13.0,24.0,312.5,20.5,13.8,27.7,6.1,28.9,12.0,4.05,12.6,938.4,932.1,2,Spring,2018,5,3,working day,0,5-2018
2018-05-25,11.0,17.0,322.0,16.0,12.0,20.0,4.1,6.1,26.0,1.7999999999999998,10.3,937.4,933.7,2,Spring,2018,5,4,working day,0,5-2018
2018-05-26,12.0,16.0,188.75,16.9,11.5,22.0,9.4,0.0,22.0,1.8,7.050000000000002,936.35,934.85,2,Spring,2018,5,5,weekend,1,5-2018
